study	name	group_count	parent	measurement_type	count	substance	choice	mean	median	sd	se	min	max	unit	comments
Devineni2012	all	29.0	NA	species	29.0	NA	homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA
Devineni2012	all	29.0	NA	healthy	29.0	NA	N	NA	NA	NA	NA	NA	NA	NA	NA
Devineni2012	all	29.0	NA	disease	29.0	NA	t2dm	NA	NA	NA	NA	NA	NA	NA	NA
Devineni2012	all	29.0	NA	sex	29.0	NA	MF	NA	NA	NA	NA	NA	NA	NA	NA
Devineni2012	all	29.0	NA	age	29.0	NA	NA	NA	NA	NA	NA	18.0	65.0	yr	NA
Devineni2012	all	29.0	NA	bmi	29.0	NA	NA	NA	NA	NA	NA	25.0	45.0	kg/m^2	NA
Devineni2012	all	29.0	NA	overnight fast	29.0	NA	Y	NA	NA	NA	NA	NA	NA	NA	NA
Devineni2012	all	29.0	NA	concentration	29.0	glucose	NA	NA	NA	NA	NA	3.3	15.0	mmol/l	NA
Devineni2012	all	29.0	NA	hba1c	29.0	NA	NA	NA	NA	NA	NA	7.0	10.5	percent	NA
Devineni2012	all	29.0	NA	concentration	29.0	creatinine	NA	NA	NA	NA	NA	NA	132.6	mmol/ml	NA
Devineni2012	all	29.0	NA	pregnant	29.0	NA	N	NA	NA	NA	NA	NA	NA	NA	NA
Devineni2012	all	29.0	NA	breastfeeding	29.0	NA	N	NA	NA	NA	NA	NA	NA	NA	NA
Devineni2012	all	29.0	NA	medication	29.0	NA	Y	NA	NA	NA	NA	NA	NA	NA	insulin, metformin 
Devineni2012	placebo	9.0	all	ethnicity 	8.0	NA	caucasian	NA	NA	NA	NA	NA	NA	NA	NA
Devineni2012	placebo	9.0	all	ethnicity 	1.0	NA	black	NA	NA	NA	NA	NA	NA	NA	NA
Devineni2012	placebo	9.0	all	sex	5.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Devineni2012	placebo	9.0	all	sex	4.0	NA	F	NA	NA	NA	NA	NA	NA	NA	NA
Devineni2012	placebo	9.0	all	age	9.0	NA	NA	52.8	NA	8.18	NA	40.0	65.0	yr	NA
Devineni2012	placebo	9.0	all	bmi	9.0	NA	NA	32.4	NA	5.11	NA	27.0	41.0	kg/m^2	NA
Devineni2012	placebo	9.0	all	weight	9.0	NA	NA	95.1	NA	13.96	NA	83.0	120.0	kg 	NA
Devineni2012	placebo	9.0	all	concentration	9.0	glucose	NA	8.7	NA	2.43	NA	5.0	12.0	mmol/l	NA
Devineni2012	placebo	9.0	all	hba1c	9.0	NA	NA	8.3	NA	0.83	NA	7.0	10.0	percent	NA
Devineni2012	QD100	10.0	all	ethnicity 	9.0	NA	caucasian	NA	NA	NA	NA	NA	NA	NA	NA
Devineni2012	QD100	10.0	all	ethnicity 	1.0	NA	black	NA	NA	NA	NA	NA	NA	NA	NA
Devineni2012	QD100	10.0	all	sex	7.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Devineni2012	QD100	10.0	all	sex	3.0	NA	F	NA	NA	NA	NA	NA	NA	NA	NA
Devineni2012	QD100	10.0	all	age	9.0	NA	NA	50.5	NA	9.58	NA	33.0	63.0	yr	NA
Devineni2012	QD100	10.0	all	bmi	9.0	NA	NA	34.5	NA	4.81	NA	27.0	42.0	kg/m^2	NA
Devineni2012	QD100	10.0	all	weight	9.0	NA	NA	107.8	NA	23.34	NA	85.0	151.0	kg 	NA
Devineni2012	QD100	10.0	all	concentration	9.0	glucose	NA	9.0	NA	1.49	NA	6.0	11.0	mmol/l	NA
Devineni2012	QD100	10.0	all	hba1c	9.0	NA	NA	8.4	NA	0.88	NA	7.0	10.0	percent	NA
Devineni2012	BID300	10.0	all	ethnicity 	7.0	NA	caucasian	NA	NA	NA	NA	NA	NA	NA	NA
Devineni2012	BID300	10.0	all	ethnicity 	1.0	NA	black	NA	NA	NA	NA	NA	NA	NA	NA
Devineni2012	BID300	10.0	all	ethnicity 	1.0	NA	asian	NA	NA	NA	NA	NA	NA	NA	NA
Devineni2012	BID300	10.0	all	sex	3.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Devineni2012	BID300	10.0	all	sex	7.0	NA	F	NA	NA	NA	NA	NA	NA	NA	NA
Devineni2012	BID300	10.0	all	age	9.0	NA	NA	42.7	NA	6.24	NA	34.0	54.0	yr	NA
Devineni2012	BID300	10.0	all	bmi	9.0	NA	NA	33.6	NA	5.61	NA	25.0	45.0	kg/m^2	NA
Devineni2012	BID300	10.0	all	weight	9.0	NA	NA	94.1	NA	16.17	NA	74.0	120.0	kg 	NA
Devineni2012	BID300	10.0	all	concentration	9.0	glucose	NA	9.6	NA	2.38	NA	6.0	14.0	mmol/l	NA
Devineni2012	BID300	10.0	all	hba1c	9.0	NA	NA	8.4	NA	1.02	NA	7.0	10.0	percent	NA
