study	name	time	time_end	time_unit	route	application	measurement_type	form	substance	value	unit	comments
Devineni2012	CAN0_d0	0	NA	hr	oral	single dose	dosing	tablet	canagliflozin	0.0	mg 	baseline
Devineni2012	QD_CAN100_d0	0	NA	hr	oral	single dose	dosing	tablet	canagliflozin	0.0	mg 	baseline
Devineni2012	BID_CAN300_d0	0	NA	hr	oral	single dose	dosing	tablet	canagliflozin	0.0	mg 	baseline
Devineni2012	CAN0_d1	0	NA	hr	oral	single dose	dosing	tablet	canagliflozin	0.0	mg 	baseline
Devineni2012	QD_CAN100_d1	0	NA	hr	oral	single dose	dosing	tablet	canagliflozin	100.0	mg 	NA
Devineni2012	BID_CAN300_d1	0|12	NA	hr	oral	multiple dose 	dosing	tablet	canagliflozin	300.0	mg 	NA
Devineni2012	CAN0_d27	S-27T1R27	NA	day	oral	multiple dose 	dosing	tablet	canagliflozin	0.0	mg 	baseline
Devineni2012	QD_CAN100_d27	S-27T1R27	NA	day	oral	multiple dose 	dosing	tablet	canagliflozin	100.0	mg 	NA
Devineni2012	BID_CAN300_d27	S-648T12R54	NA	hr	oral	multiple dose 	dosing	tablet	canagliflozin	300.0	mg 	NA
