study	group	count	intervention	measurement_type	substance	tissue	method	time	time_unit	mean	median	min	max	sd	se	cv	unit	comments
Devineni2012	QD100	10.0	QD_CAN100_d27	auc_end	canagliflozin	plasma	LC MS/MS	24.0	hr	5957.0	NA	NA	NA	1580.0	NA	NA	ng/ml*hr	NA
Devineni2012	QD100	10.0	QD_CAN100_d27	cmax	canagliflozin	plasma	LC MS/MS	NA	NA	773.0	NA	NA	NA	213.0	NA	NA	ng/ml 	NA
Devineni2012	QD100	10.0	QD_CAN100_d27	thalf	canagliflozin	plasma	LC MS/MS	NA	NA	14.7	NA	NA	NA	4.1	NA	NA	hr	NA
Devineni2012	QD100	10.0	QD_CAN100_d27	tmax	canagliflozin	plasma	LC MS/MS	NA	NA	NA	4.0	1.5	6.0	NA	NA	NA	hr	NA
Devineni2012	BID300	10.0	BID_CAN300_d27	auc_end	canagliflozin	plasma	LC MS/MS	24.0	hr	42308.0	NA	NA	NA	6461.0	NA	NA	ng/ml*hr	NA
Devineni2012	BID300	10.0	BID_CAN300_d27	cmax	canagliflozin	plasma	LC MS/MS	NA	NA	3556.0	NA	NA	NA	945.0	NA	NA	ng/ml 	NA
Devineni2012	BID300	10.0	BID_CAN300_d27	thalf	canagliflozin	plasma	LC MS/MS	NA	NA	11.8	NA	NA	NA	2.9	NA	NA	hr	NA
Devineni2012	BID300	10.0	BID_CAN300_d27	tmax	canagliflozin	plasma	LC MS/MS	NA	NA	NA	2.75	1.5	3.0	NA	NA	NA	hr	NA
