study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	sd	se	unit	comments
Murphy2015	NA	all	24.0	CAN150, MET1000	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_fasted	0.0	hr	NA	3.72439478584715	0.0	0.0	0.0	ng/ml	fasted
Murphy2015	NA	all	24.0	CAN150, MET1000	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_fasted	0.5	hr	NA	387.337057728119	715.083798882682	327.746741154563	66.9010233907263	ng/ml	fasted
Murphy2015	NA	all	24.0	CAN150, MET1000	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_fasted	1.0	hr	NA	931.098696461825	1512.104283054	581.005586592175	118.597268738105	ng/ml	fasted
Murphy2015	NA	all	24.0	CAN150, MET1000	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_fasted	1.5	hr	NA	1132.21601489758	1713.22160148976	581.00558659218	118.597268738106	ng/ml	fasted
Murphy2015	NA	all	24.0	CAN150, MET1000	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_fasted	2.0	hr	NA	1132.21601489758	1541.89944134078	409.6834264432	83.6262792384071	ng/ml	fasted
Murphy2015	NA	all	24.0	CAN150, MET1000	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_fasted	3.0	hr	NA	1103.35195530726	1459.96275605214	356.61080074488	72.7928748825233	ng/ml	fasted
Murphy2015	NA	all	24.0	CAN150, MET1000	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_fasted	4.0	hr	NA	864.059590316574	1292.36499068901	428.305400372436	87.4274737492437	ng/ml	fasted
Murphy2015	NA	all	24.0	CAN150, MET1000	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_fasted	5.0	hr	NA	715.083798882682	1299.81378026071	584.729981378028	119.357507640273	ng/ml	fasted
Murphy2015	NA	all	24.0	CAN150, MET1000	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_fasted	6.0	hr	NA	558.659217877095	711.359404096834	152.700186219739	31.169794988861	ng/ml	fasted
Murphy2015	NA	all	24.0	CAN150, MET1000	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_fasted	8.0	hr	NA	424.581005586592	554.934823091248	130.353817504656	26.6083615758571	ng/ml	fasted
Murphy2015	NA	all	24.0	CAN150, MET1000	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_fasted	12.0	hr	NA	271.880819366853	364.990689013036	93.109869646183	19.0059725541837	ng/ml	fasted
Murphy2015	NA	all	24.0	CAN150, MET1000	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_fasted	24.0	hr	NA	104.283054003724	126.629422718808	22.346368715084	4.5614334130041	ng/ml	fasted
Murphy2015	NA	all	24.0	CAN150, MET1000	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_fasted	36.0	hr	NA	52.1415270018622	67.0391061452513	14.8975791433891	3.04095560866935	ng/ml	fasted
Murphy2015	NA	all	24.0	CAN150, MET1000	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_fasted	48.0	hr	NA	40.9683426443203	48.4171322160148	7.4487895716945	1.52047780433466	ng/ml	fasted
Murphy2015	NA	all	24.0	CAN150, MET1000	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_fasted	72.0	hr	NA	26.070763500931	33.5195530726255	7.4487895716945	1.52047780433466	ng/ml	fasted
Murphy2015	NA	all	24.0	CAN150, MET1000, FED	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_fed	0.0	hr	NA	7.44878957169476	11.1731843575417	3.72439478584694	0.760238902167269	ng/ml	fed
Murphy2015	NA	all	24.0	CAN150, MET1000, FED	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_fed	0.5	hr	NA	137.80260707635	361.266294227188	223.463687150838	45.6143341300406	ng/ml	fed
Murphy2015	NA	all	24.0	CAN150, MET1000, FED	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_fed	1.0	hr	NA	450.651769087523	707.635009310987	256.983240223464	52.4564842495467	ng/ml	fed
Murphy2015	NA	all	24.0	CAN150, MET1000, FED	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_fed	1.5	hr	NA	674.115456238361	1515.82867783985	841.713221601489	171.813991889819	ng/ml	fed
Murphy2015	NA	all	24.0	CAN150, MET1000, FED	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_fed	2.0	hr	NA	774.674115456238	1716.94599627561	942.271880819372	192.340442248339	ng/ml	fed
Murphy2015	NA	all	24.0	CAN150, MET1000, FED	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_fed	3.0	hr	NA	916.201117318436	1392.92364990689	476.722532588454	97.3105794774198	ng/ml	fed
Murphy2015	NA	all	24.0	CAN150, MET1000, FED	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_fed	4.0	hr	NA	953.445065176909	1288.64059590317	335.195530726261	68.4215011950617	ng/ml	fed
Murphy2015	NA	all	24.0	CAN150, MET1000, FED	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_fed	5.0	hr	NA	960.893854748603	1296.08938547486	335.195530726257	68.4215011950608	ng/ml	fed
Murphy2015	NA	all	24.0	CAN150, MET1000, FED	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_fed	6.0	hr	NA	782.122905027933	1083.79888268156	301.675977653627	61.5793510755539	ng/ml	fed
Murphy2015	NA	all	24.0	CAN150, MET1000, FED	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_fed	8.0	hr	NA	536.312849162011	666.666666666667	130.353817504656	26.6083615758571	ng/ml	fed
Murphy2015	NA	all	24.0	CAN150, MET1000, FED	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_fed	12.0	hr	NA	350.093109869646	472.998137802607	122.905027932961	25.0878837715223	ng/ml	fed
Murphy2015	NA	all	24.0	CAN150, MET1000, FED	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_fed	24.0	hr	NA	137.80260707635	178.77094972067	40.96834264432	8.36262792384071	ng/ml	fed
Murphy2015	NA	all	24.0	CAN150, MET1000, FED	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_fed	36.0	hr	NA	67.0391061452513	85.6610800744879	18.6219739292366	3.80119451083673	ng/ml	fed
Murphy2015	NA	all	24.0	CAN150, MET1000, FED	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_fed	48.0	hr	NA	48.4171322160148	63.3147113594041	14.8975791433893	3.04095560866939	ng/ml	fed
Murphy2015	NA	all	24.0	CAN150, MET1000, FED	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_fed	72.0	hr	NA	26.070763500931	40.9683426443203	14.8975791433893	3.04095560866939	ng/ml	fed
