study	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	mean	median	min	max	mean_sd	mean_se	cv	comments	mean_unit	median_unit
Mamidi2014	human	6.0	14C_CAN188	recovery	M7	feces	LC MS/MS	M7_recovery_feces	0.0	hr	0.0								count*mole/kilogram	percent 
Mamidi2014	human	6.0	14C_CAN188	recovery	M7	feces	LC MS/MS	M7_recovery_feces	48.0	hr	0.03706090879793748								count*mole/kilogram	percent 
