study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	mean_sd	mean_se	comments	mean_unit	value_unit
Murphy2015		all	24.0	CAN150, MET1000, FED	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_fed	0.0	hr		1.6757003252274957e-05	11.1731843575417	8.37850162613649e-06	1.7102544827594586e-06	fed	mole/meter^3	ng/ml
Murphy2015		all	24.0	CAN150, MET1000, FED	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_fed	0.5	hr		0.00031000456016707983	361.266294227188	0.000502710097568238	0.00010261526896557753	fed	mole/meter^3	ng/ml
Murphy2015		all	24.0	CAN150, MET1000, FED	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_fed	1.0	hr		0.0010137986967626124	707.635009310987	0.0005781166122034744	0.0001180075593104142	fed	mole/meter^3	ng/ml
Murphy2015		all	24.0	CAN150, MET1000, FED	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_fed	1.5	hr		0.0015165087943308506	1515.82867783985	0.0018935413675070277	0.00038651751310367404	fed	mole/meter^3	ng/ml
Murphy2015		all	24.0	CAN150, MET1000, FED	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_fed	2.0	hr		0.0017427283382365575	1716.94599627561	0.0021197609114127483	0.0004326943841381879	fed	mole/meter^3	ng/ml
Murphy2015		all	24.0	CAN150, MET1000, FED	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_fed	3.0	hr		0.002061111400029776	1392.92364990689	0.0010724482081455734	0.00021891257379323177	fed	mole/meter^3	ng/ml
Murphy2015		all	24.0	CAN150, MET1000, FED	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_fed	4.0	hr		0.002144896416291149	1288.64059590317	0.0007540651463523659	0.00015392290344836809	fed	mole/meter^3	ng/ml
Murphy2015		all	24.0	CAN150, MET1000, FED	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_fed	5.0	hr		0.002161653419543422	1296.08938547486	0.0007540651463523569	0.0001539229034483661	fed	mole/meter^3	ng/ml
Murphy2015		all	24.0	CAN150, MET1000, FED	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_fed	6.0	hr		0.001759485341488833	1083.79888268156	0.0006786586317171116	0.00013853061310352765	fed	mole/meter^3	ng/ml
Murphy2015		all	24.0	CAN150, MET1000, FED	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_fed	8.0	hr		0.0012065042341637708	666.666666666667	0.0002932475569148066	5.9858906896587085e-05	fed	mole/meter^3	ng/ml
Murphy2015		all	24.0	CAN150, MET1000, FED	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_fed	12.0	hr		0.0007875791528569057	472.998137802607	0.00027649055366253114	5.6438397931067584e-05	fed	mole/meter^3	ng/ml
Murphy2015		all	24.0	CAN150, MET1000, FED	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_fed	24.0	hr		0.00031000456016707983	178.77094972067	9.216351788750963e-05	1.8812799310355736e-05	fed	mole/meter^3	ng/ml
Murphy2015		all	24.0	CAN150, MET1000, FED	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_fed	36.0	hr		0.00015081302927047116	85.6610800744879	4.189250813068672e-05	8.551272413798159e-06	fed	mole/meter^3	ng/ml
Murphy2015		all	24.0	CAN150, MET1000, FED	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_fed	48.0	hr		0.00010892052113978467	63.3147113594041	3.351400650454942e-05	6.84101793103854e-06	fed	mole/meter^3	ng/ml
Murphy2015		all	24.0	CAN150, MET1000, FED	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_fed	72.0	hr		5.864951138296087e-05	40.9683426443203	3.351400650454942e-05	6.84101793103854e-06	fed	mole/meter^3	ng/ml
