study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	mean_sd	mean_se	comments	mean_unit	value_unit
Devineni2012		QD100	10.0	QD_CAN100_d27	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_QD100_d27	0.0	hr		0.00023416198968513087	126.394052044609	5.017756921824088e-05	1.586754061803956e-05	.	mole/meter^3	ng/ml
Devineni2012		QD100	10.0	QD_CAN100_d27	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_QD100_d27	0.5	hr		0.0002508878460912112	141.263940520446	6.690342562432343e-05	2.115672082405347e-05		mole/meter^3	ng/ml
Devineni2012		QD100	10.0	QD_CAN100_d27	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_QD100_d27	1.0	hr		0.0005185015485885026	460.966542750929	0.0005185015485885048	0.00016396458638641385		mole/meter^3	ng/ml
Devineni2012		QD100	10.0	QD_CAN100_d27	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_QD100_d27	1.5	hr		0.0008362928203040372	691.449814126393	0.0007192118254614729	0.00022743474885857266		mole/meter^3	ng/ml
Devineni2012		QD100	10.0	QD_CAN100_d27	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_QD100_d27	2.0	hr		0.0011206323792074112	847.583643122676	0.0007861152510857962	0.00024859146968262704		mole/meter^3	ng/ml
Devineni2012		QD100	10.0	QD_CAN100_d27	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_QD100_d27	2.5	hr		0.0011875358048317347	810.408921933085	0.0006355825434310691	0.00020098884782850682		mole/meter^3	ng/ml
Devineni2012		QD100	10.0	QD_CAN100_d27	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_QD100_d27	3.0	hr		0.0012377133740499777	795.539033457248	0.0005519532614006632	0.00017454294679843942		mole/meter^3	ng/ml
Devineni2012		QD100	10.0	QD_CAN100_d27	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_QD100_d27	4.0	hr		0.0012377133740499777	795.539033457248	0.0005519532614006632	0.00017454294679843942		mole/meter^3	ng/ml
Devineni2012		QD100	10.0	QD_CAN100_d27	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_QD100_d27	6.0	hr		0.0010871806663952505	639.405204460967	0.0003512429845276974	0.00011107278432628039		mole/meter^3	ng/ml
Devineni2012		QD100	10.0	QD_CAN100_d27	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_QD100_d27	8.0	hr		0.0007526635382736334	438.661710037174	0.00023416198968513087	7.404852288418671e-05		mole/meter^3	ng/ml
Devineni2012		QD100	10.0	QD_CAN100_d27	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_QD100_d27	10.0	hr		0.0005686791178067458	319.702602230483	0.00015053270765472715	4.7602621854120195e-05		mole/meter^3	ng/ml
Devineni2012		QD100	10.0	QD_CAN100_d27	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_QD100_d27	12.0	hr		0.0004515981229641814	275.092936802974	0.0001672585640608074	5.289180206013322e-05		mole/meter^3	ng/ml
Devineni2012		QD100	10.0	QD_CAN100_d27	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_QD100_d27	14.0	hr		0.000384694697339858	215.613382899628	0.00010035513843648402	3.173508123607975e-05		mole/meter^3	ng/ml
Devineni2012		QD100	10.0	QD_CAN100_d27	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_QD100_d27	16.0	hr		0.00031779127171553456	185.873605947955	0.00010035513843648402	3.173508123607975e-05		mole/meter^3	ng/ml
Devineni2012		QD100	10.0	QD_CAN100_d27	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_QD100_d27	24.0	hr		0.00020071027687297026	126.394052044609	8.362928203040147e-05	2.644590103006605e-05		mole/meter^3	ng/ml
Devineni2012		QD100	10.0	QD_CAN100_d27	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_QD100_d27	48.0	hr		8.362928203040529e-05	52.0446096654277	3.3451712812160584e-05	1.0578360412026376e-05		mole/meter^3	ng/ml
