study	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	mean	median	min	max	mean_sd	mean_se	cv	comments	mean_unit	median_unit
Devineni2012	placebo	10.0	CAN0_d27	cumulative amount	glucose	urine	LC MS/MS	glucose_cumulative_amount_CAN0_d27	0.0	hr	0.0				0.0				g	g
Devineni2012	placebo	10.0	CAN0_d27	cumulative amount	glucose	urine	LC MS/MS	glucose_cumulative_amount_CAN0_d27	24.0	hr	8.1				15.64				g	g
