study	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	mean	median	min	max	mean_sd	mean_se	cv	comments	mean_unit	median_unit
Devineni2012	BID300	10.0	BID_CAN300_d27	cumulative amount	glucose	urine	LC MS/MS	glucose_cumulative_amount_BID300_d27	0.0	hr	0.0				0.0				g	g
Devineni2012	BID300	10.0	BID_CAN300_d27	cumulative amount	glucose	urine	LC MS/MS	glucose_cumulative_amount_BID300_d27	24.0	hr	156.7				65.89				g	g
