study	name	time	time_end	time_unit	route	application	measurement_type	form	substance	value	unit	comments
Sha2011	CAN0	0	NA	hr	oral	single dose	dosing	suspension	canagliflozin	0	mg	NA
Sha2011	CAN10	0	NA	hr	oral	single dose	dosing	suspension	canagliflozin	50	mg	NA
Sha2011	CAN30	0	NA	hr	oral	single dose	dosing	suspension	canagliflozin	30	mg	NA
Sha2011	CAN100	0	NA	hr	oral	single dose	dosing	suspension	canagliflozin	100	mg	NA
Sha2011	CAN200	0	NA	hr	oral	single dose	dosing	suspension	canagliflozin	200	mg	NA
Sha2011	CAN400	0	NA	hr	oral	single dose	dosing	suspension	canagliflozin	400	mg	NA
Sha2011	CAN600	0	NA	hr	oral	single dose	dosing	suspension	canagliflozin	600	mg	NA
Sha2011	CAN800	0	NA	hr	oral	single dose	dosing	suspension	canagliflozin	800	mg	NA
Sha2011	CAN400_BID	0|12	NA	hr	oral	multiple dose	dosing	suspension	canagliflozin	400	mg	NA
