run	success	duration	cost	ftissue_can	Kp_can	LI__CANIM_Vmax	KI__CANEX_k	GU__CANABS_k	LI__CAN2M5_Vmax	LI__CAN2M5_Km_can	LI__M5EX_Km_m5	LI__M5EX_Vmax	KI__M5EX_k	ftissue_m5	Kp_m5	LI__CAN2M7_Vmax	LI__M7EX_Vmax	KI__M7EX_k	ftissue_m7	Kp_m7	LI__CAN2M9_Vmax	message	x	x0
22	True	93.09857034683228	266.395990550133	0.5907025360669714	1.002186894659328	0.6724144350621386	0.003620232018677586	0.014857823531040652	0.004471516434657663	0.2949353932520439	0.1816949462855977	0.4480425136663779	0.10556919062775157	0.0034928983363240267	3.9832348764531975	0.0021458880935798876	0.12583509012327806	0.18975923261901775	0.0001225181482895269	2.7484358268874036	0.00564901762800668	`xtol` termination condition is satisfied.	"[5.90702536e-01 1.00218689e+00 6.72414435e-01 3.62023202e-03
 1.48578235e-02 4.47151643e-03 2.94935393e-01 1.81694946e-01
 4.48042514e-01 1.05569191e-01 3.49289834e-03 3.98323488e+00
 2.14588809e-03 1.25835090e-01 1.89759233e-01 1.22518148e-04
 2.74843583e+00 5.64901763e-03]"	"[4.69872452e-01 5.45245738e+00 2.34222415e+01 1.23039405e-03
 1.78207420e-02 1.65931710e-02 1.36406513e-02 5.46237573e+01
 3.01890121e-01 8.27725714e-01 2.00265182e-02 1.24491547e+01
 5.87316631e-03 1.39487470e+01 9.38099782e+00 1.33939255e-03
 3.76513244e+00 2.07214802e-02]"
89	True	111.40579652786255	267.15237785074817	0.663507434537238	1.000075290880135	0.16423286417629415	0.0036276115606131984	0.016090261435526075	0.5186953885579904	33.26750254017309	1.3425650877360538	168.14505014538247	0.10903127963786033	0.00174681868495614	6.994702589022274	0.0024190780846056136	0.027372994076100728	0.1919221033122787	0.0006816672928611343	5.779027151879627	0.0058137765756017855	`xtol` termination condition is satisfied.	"[6.63507435e-01 1.00007529e+00 1.64232864e-01 3.62761156e-03
 1.60902614e-02 5.18695389e-01 3.32675025e+01 1.34256509e+00
 1.68145050e+02 1.09031280e-01 1.74681868e-03 6.99470259e+00
 2.41907808e-03 2.73729941e-02 1.91922103e-01 6.81667293e-04
 5.77902715e+00 5.81377658e-03]"	"[2.22268619e+00 2.92206909e+01 3.52681288e+01 2.47733337e-01
 7.13744198e-03 7.79006621e-02 3.76392437e+01 1.26147489e-01
 2.52663747e+01 2.25998855e-01 3.58623995e-03 1.55105645e+01
 2.96287788e-03 1.11030103e-03 3.99972587e+00 8.16599146e-03
 2.05155480e+00 1.11865275e-02]"
77	True	125.19621467590332	267.2489725301279	0.6292554432685727	1.0000906904458406	0.08349515641922672	0.003662746349650464	0.01543051714722593	0.004509978426225353	0.279723217342958	0.2128408319766883	3.3286587631065796	0.1137816577951275	0.004899268918781114	2.3818754394066524	0.0025867550363059206	0.22970023088407956	0.19531717366796275	0.0008363063387004953	4.515935028653695	0.006274136278299006	`xtol` termination condition is satisfied.	"[6.29255443e-01 1.00009069e+00 8.34951564e-02 3.66274635e-03
 1.54305171e-02 4.50997843e-03 2.79723217e-01 2.12840832e-01
 3.32865876e+00 1.13781658e-01 4.89926892e-03 2.38187544e+00
 2.58675504e-03 2.29700231e-01 1.95317174e-01 8.36306339e-04
 4.51593503e+00 6.27413628e-03]"	"[1.06595078e-02 5.12500921e+00 1.15950394e+00 2.10792227e-03
 1.31500414e-03 3.61142125e-03 1.34217505e-01 3.63551625e+01
 1.90741546e-02 3.71749187e-02 3.99368067e-02 1.45720962e+01
 1.29428043e+00 5.57062898e+01 8.38040953e+00 1.63154531e-02
 8.41409338e+00 4.49259802e-03]"
90	True	90.87720918655396	267.29813467026287	0.6008827681591224	1.0087173334852744	0.21546549291558806	0.0036058824214080286	0.015288710654993265	0.11008234870368651	7.577599512547284	0.5922644029533429	1.6555404789804067	0.10758590075919817	0.0031104114661330605	3.333946222997486	0.002465833828412583	0.03340984583210419	0.18938034848121715	0.00014955263254592895	28.47055828385523	0.005601048465526222	`xtol` termination condition is satisfied.	"[6.00882768e-01 1.00871733e+00 2.15465493e-01 3.60588242e-03
 1.52887107e-02 1.10082349e-01 7.57759951e+00 5.92264403e-01
 1.65554048e+00 1.07585901e-01 3.11041147e-03 3.33394622e+00
 2.46583383e-03 3.34098458e-02 1.89380348e-01 1.49552633e-04
 2.84705583e+01 5.60104847e-03]"	"[2.61821141e-01 1.10027486e+00 2.55693907e+01 1.43412247e-01
 2.53357697e-03 5.44249918e-01 4.98083047e+00 6.52030025e+00
 1.91522459e+01 1.74470920e-02 7.19262607e-03 2.62552447e+01
 3.98328429e-04 9.31938178e-02 4.89386285e+00 2.38248568e-04
 8.90009003e+00 3.15214556e-02]"
75	True	88.7873682975769	268.003849038459	0.7479088380202916	1.0003981311107817	0.07742206676808769	0.003672578533917356	0.016673977267906894	0.34253328720135084	19.80433269290647	0.26835991536344034	159.39805915572356	0.11035117355124528	0.002175654404532849	6.198032597988262	0.002526011980849319	2.4672154308092207	0.20023267138161155	0.00010016523204994741	14.199267998607882	0.006356261775731898	`xtol` termination condition is satisfied.	"[7.47908838e-01 1.00039813e+00 7.74220668e-02 3.67257853e-03
 1.66739773e-02 3.42533287e-01 1.98043327e+01 2.68359915e-01
 1.59398059e+02 1.10351174e-01 2.17565440e-03 6.19803260e+00
 2.52601198e-03 2.46721543e+00 2.00232671e-01 1.00165232e-04
 1.41992680e+01 6.35626178e-03]"	"[9.57461850e-01 3.36103797e+01 9.04778698e+01 1.19059759e-01
 4.57788440e-03 1.05456672e+01 1.09159548e+00 6.69445252e+00
 1.80775558e+01 3.14349497e-01 1.13863482e-03 2.59028448e+01
 4.99302037e-03 2.80457500e-01 3.30861256e+00 1.16550658e-04
 1.24302265e+01 1.10778118e+01]"
86	True	142.5185158252716	268.1359554258957	0.5500027088028359	1.0011037262671652	0.15992751851034406	0.003589633154470086	0.01413301613187283	0.05550955842205409	3.144061310411357	3.839506626480341	0.25453978495239254	0.10572622502590431	0.003607124074968589	5.172112440652257	0.0028366968915555096	0.02257059910799	0.18628093054438052	0.00012186577226825218	75.81707860033589	0.00513738393599463	`xtol` termination condition is satisfied.	"[5.50002709e-01 1.00110373e+00 1.59927519e-01 3.58963315e-03
 1.41330161e-02 5.55095584e-02 3.14406131e+00 3.83950663e+00
 2.54539785e-01 1.05726225e-01 3.60712407e-03 5.17211244e+00
 2.83669689e-03 2.25705991e-02 1.86280931e-01 1.21865772e-04
 7.58170786e+01 5.13738394e-03]"	"[8.54871105e-02 3.06397751e+00 1.98664770e-02 1.07788376e-03
 3.76704329e-04 1.92246945e-01 2.44277213e-01 3.35329481e+00
 1.15485920e-01 3.28477961e-01 3.73178410e-02 1.17741146e+01
 2.88408008e-02 1.68768091e-01 1.18629342e-01 4.01962674e-04
 3.62771724e+00 1.92329823e-03]"
6	True	106.85421013832092	268.5185803927106	0.6216711912773564	1.007337437523297	0.32335379821293386	0.003585670339653548	0.015395327439127972	0.007483157705734884	0.46886228442766725	0.25502677517282724	0.24253996643589623	0.10237708511026844	0.0033571871669866435	4.415115083588917	0.0023852604245574198	1.9325056534525358	0.1756361023798978	0.0027863469098549434	2.5854886854132437	0.005288702839960131	`xtol` termination condition is satisfied.	"[6.21671191e-01 1.00733744e+00 3.23353798e-01 3.58567034e-03
 1.53953274e-02 7.48315771e-03 4.68862284e-01 2.55026775e-01
 2.42539966e-01 1.02377085e-01 3.35718717e-03 4.41511508e+00
 2.38526042e-03 1.93250565e+00 1.75636102e-01 2.78634691e-03
 2.58548869e+00 5.28870284e-03]"	"[6.72486963e-02 2.24803483e+00 5.17386404e+01 2.22372589e-01
 7.23007182e-01 7.36984706e-02 9.78929685e-02 4.77060671e-01
 2.18410174e+01 1.58651171e+00 7.03261413e-03 1.16131782e+01
 3.78575678e-01 3.05151993e-01 1.42868215e-01 7.82017384e+00
 2.07355005e+00 1.22728509e-03]"
28	True	111.73737978935242	269.22944421983976	0.48234271726352107	1.0069061187884425	0.05444220681835023	0.0036351171754548345	0.013026039464342873	0.2339375154289349	13.69179886939761	0.12103553287020719	0.023487411255716614	0.1146937990437159	0.0021641388258679516	4.877260567472349	0.0027011803568682915	0.911155753200241	0.19641798289183904	0.0011257304286785383	2.78824074135448	0.006757212580610359	`xtol` termination condition is satisfied.	"[4.82342717e-01 1.00690612e+00 5.44422068e-02 3.63511718e-03
 1.30260395e-02 2.33937515e-01 1.36917989e+01 1.21035533e-01
 2.34874113e-02 1.14693799e-01 2.16413883e-03 4.87726057e+00
 2.70118036e-03 9.11155753e-01 1.96417983e-01 1.12573043e-03
 2.78824074e+00 6.75721258e-03]"	"[1.62231575e+00 4.81075264e+01 1.89659210e-01 3.79780627e-02
 3.18075264e-03 6.85893551e-01 7.44296407e+00 8.91803562e-02
 9.71727571e-02 6.36213126e+00 3.40986126e-03 1.72597098e+01
 3.41964883e-04 1.80797384e-03 5.16815111e+00 6.73090235e-02
 1.18293872e+01 3.78128449e-03]"
67	True	120.68733811378479	269.28282414737924	0.8189867355217697	1.0069473674421827	0.28971631365142164	0.0036266588297707856	0.01832712193544756	0.042605418609311926	2.359561416950829	0.30977301382700406	2.178636101861413	0.10601323404416574	0.004219341233841817	5.521046239477673	0.002421559098293667	0.23250669953023675	0.18507878507765443	0.0011063951778807503	5.330235899287357	0.005318858975170641	`xtol` termination condition is satisfied.	"[8.18986736e-01 1.00694737e+00 2.89716314e-01 3.62665883e-03
 1.83271219e-02 4.26054186e-02 2.35956142e+00 3.09773014e-01
 2.17863610e+00 1.06013234e-01 4.21934123e-03 5.52104624e+00
 2.42155910e-03 2.32506700e-01 1.85078785e-01 1.10639518e-03
 5.33023590e+00 5.31885898e-03]"	"[1.04442673e+00 6.19168500e+00 4.57605886e+01 2.94194408e-03
 9.10442460e-04 9.66417761e-01 6.31333252e+00 2.84833195e-02
 5.43383308e-01 3.80575641e+00 1.66309055e-02 1.92628373e+00
 3.72799819e+00 1.17546899e+00 2.39455670e-01 6.53098521e-02
 6.79251704e+00 1.82728220e-03]"
65	True	129.63050198554993	269.4550289087525	0.9079873520092384	1.0017704607169948	0.837439478880728	0.0035850093011670536	0.01937526157994683	0.027145764282021163	1.5818584717575763	0.12676056564078597	0.7097605709315199	0.10220605759858538	0.004639382083478158	4.805319321814297	0.0022650361155216753	4.63724373282828	0.1792991403391842	0.00036685110427285203	10.170542874127891	0.005231416507628757	`xtol` termination condition is satisfied.	"[9.07987352e-01 1.00177046e+00 8.37439479e-01 3.58500930e-03
 1.93752616e-02 2.71457643e-02 1.58185847e+00 1.26760566e-01
 7.09760571e-01 1.02206058e-01 4.63938208e-03 4.80531932e+00
 2.26503612e-03 4.63724373e+00 1.79299140e-01 3.66851104e-04
 1.01705429e+01 5.23141651e-03]"	"[2.39567961e+00 4.62990256e+00 2.31135046e+01 2.53120996e-01
 3.92538745e-03 1.03097863e-02 1.75931961e+00 4.70492379e-01
 2.85084650e+00 2.71064454e-01 1.45155896e+00 7.52698198e+00
 2.12410774e-03 3.93403371e+00 2.18952770e+00 2.76376575e-03
 3.67311425e+00 2.11008578e+00]"
