study	group	count	intervention	measurement_type	substance	tissue	method	time	time_unit	mean	median	min	max	sd	se	cv	unit	comments
Devineni2015d	study 3	18.0	CAN300_3	cmax	canagliflozin	plasma	LC MS/MS	NA	NA	2887.0	NA	NA	NA	735.0	NA	NA	ng/ml	NA
Devineni2015d	study 3	18.0	CAN300_3	auc_inf	canagliflozin	plasma	LC MS/MS	NA	NA	22158.0	NA	NA	NA	4203.0	NA	NA	ng*hr/ml	NA
Devineni2015d	study 3	18.0	CAN300_3	tmax	canagliflozin	plasma	LC MS/MS	NA	NA	NA	2.0	1.0	3.0	NA	NA	NA	hr	NA
Devineni2015d	study 3	17.0	CAN300_3, CYC400	cmax	canagliflozin	plasma	LC MS/MS	NA	NA	2923.0	NA	NA	NA	467.0	NA	NA	ng/ml	NA
Devineni2015d	study 3	17.0	CAN300_3, CYC400	auc_inf	canagliflozin	plasma	LC MS/MS	NA	NA	27819.0	NA	NA	NA	5267.0	NA	NA	ng*hr/ml	NA
Devineni2015d	study 3	17.0	CAN300_3, CYC400	tmax	canagliflozin	plasma	LC MS/MS	NA	NA	NA	4.0	1.5	6.0	NA	NA	NA	hr	NA
