study	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	mean	median	min	max	mean_sd	mean_se	cv	comments	mean_unit	median_unit
Devineni2016	all	14.0	CAN300	concentration	glucose	plasma	LC MS/MS	glucose_CAN300	0.0	hr	89.5				5.78				mg/dl	mg/dl
Devineni2016	all	14.0	CAN300	concentration	glucose	plasma	LC MS/MS	glucose_CAN300	28.0	hr	89.7				5.35				mg/dl	mg/dl
