study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	sd	se	unit	comments
Mohamed2019	NA	all	2	CAN50, MET850	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_CAN50	0.033855264941927	hr	NA	0.0	4.43746752155834	4.43746752155834	3.13776337578896	ng/ml	.
Mohamed2019	NA	all	2	CAN50, MET850	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_CAN50	0.508186663140447	hr	NA	12.3593849045624	31.376815425428	19.0174305208656	13.4473540820481	ng/ml	NA
Mohamed2019	NA	all	2	CAN50, MET850	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_CAN50	1.0	hr	NA	76.065631015393	131.215978325834	55.150347310441	38.9971845680061	ng/ml	NA
Mohamed2019	NA	all	2	CAN50, MET850	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_CAN50	1.52997003572083	hr	NA	229.471026016398	269.09033760142	39.619311585022	28.0150838877118	ng/ml	NA
Mohamed2019	NA	all	2	CAN50, MET850	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_CAN50	2.03900621026368	hr	NA	272.258232687656	284.936519701566	12.67828701391	8.9649027213651	ng/ml	NA
Mohamed2019	NA	all	2	CAN50, MET850	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_CAN50	3.0	hr	NA	289.686853330403	299.195568590836	9.50871526043301	6.72367704102419	ng/ml	NA
Mohamed2019	NA	all	2	CAN50, MET850	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_CAN50	4.03960556291364	hr	NA	383.502287365339	444.991845249426	61.489557884087	43.4796833520007	ng/ml	NA
Mohamed2019	NA	all	2	CAN50, MET850	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_CAN50	6.0	hr	NA	270.657417872088	297.598710709957	26.941292837869	19.0503708595897	ng/ml	NA
Mohamed2019	NA	all	2	CAN50, MET850	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_CAN50	8.02876803297535	hr	NA	179.366038702621	186.655651335482	7.28961263286098	5.15453452491912	ng/ml	NA
Mohamed2019	NA	all	2	CAN50, MET850	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_CAN50	10.0086124807309	hr	NA	154.952489398153	177.139558739186	22.187069341033	15.6886271857006	ng/ml	NA
Mohamed2019	NA	all	2	CAN50, MET850	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_CAN50	12.0	hr	NA	113.739874466805	121.66366971712	7.923795250315	5.60296935423149	ng/ml	NA
Mohamed2019	NA	all	2	CAN50, MET850	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_CAN50	15.9985352634977	hr	NA	67.7655245693787	75.6894539530728	7.9239293836941	5.60306420085344	ng/ml	NA
Mohamed2019	NA	all	2	CAN50, MET850	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_CAN50	24.0	hr	NA	58.5417086066348	64.5640961383112	6.0223875316764	4.2584710625817	ng/ml	NA
Mohamed2019	NA	all	2	CAN50, MET850	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_CAN50	47.9729104227113	hr	NA	1.0	7.41697227653082	6.41697227653082	4.53748461142102	ng/ml	NA
Mohamed2019	NA	all	2	CAN50, MET850	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_CAN50	71.976329035439	hr	NA	0.665771028285576	5.73701876716006	5.07124773887448	3.58591366523509	ng/ml	NA
