study	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	mean	median	min	max	mean_sd	mean_se	cv	comments	mean_unit	median_unit
Devineni2015d	study 2	12.0	CAN300_2, PRO500	cumulative amount	canagliflozin	urine	LC MS/MS	canagliflozin_urine_CAN300_2_PRO500	0.0	hr	0.0				0.0				mole	mg
Devineni2015d	study 2	12.0	CAN300_2, PRO500	cumulative amount	canagliflozin	urine	LC MS/MS	canagliflozin_urine_CAN300_2_PRO500	24.0	hr	3.3406971146275294e-06				9.178480961400887e-07				mole	mg
