study	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	mean	median	min	max	mean_sd	mean_se	cv	comments	mean_unit	median_unit
Devineni2015d	study 1	14.0	CAN300	cumulative amount	M7	urine	LC MS/MS	M7_urine_CAN300	0.0	hr	0.0				0.0				mole	mg
Devineni2015d	study 1	14.0	CAN300	cumulative amount	M7	urine	LC MS/MS	M7_urine_CAN300	24.0	hr	9.716403480502738e-05				2.7650660650982923e-05				mole	mg
