study	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	mean	median	min	max	mean_sd	mean_se	cv	comments	mean_unit	median_unit
Devineni2015d	study 1	14.0	CAN300	cumulative amount	canagliflozin	urine	LC MS/MS	canagliflozin_urine_CAN300	0.0	hr	0.0				0.0				mole	mg
Devineni2015d	study 1	14.0	CAN300	cumulative amount	canagliflozin	urine	LC MS/MS	canagliflozin_urine_CAN300	24.0	hr	3.900854408595377e-06				1.214798950773647e-06				mole	mg
