study	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	mean	median	min	max	mean_sd	mean_se	cv	comments	mean_unit	median_unit
Devineni2015d	study 2	12.0	CAN300_2	cumulative amount	M5	urine	LC MS/MS	M5_urine_CAN300_2	0.0	hr	0.0				0.0				mole	mg
Devineni2015d	study 2	12.0	CAN300_2	cumulative amount	M5	urine	LC MS/MS	M5_urine_CAN300_2	24.0	hr	5.414115372220431e-05				1.32452465356107e-05				mole	mg
