study	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	mean	median	min	max	mean_sd	mean_se	cv	comments	mean_unit	median_unit
Devineni2015d	study 1	14.0	CAN300	cumulative amount	M5	urine	LC MS/MS	M5_urine_CAN300	0.0	hr	0.0				0.0				mole	mg
Devineni2015d	study 1	14.0	CAN300	cumulative amount	M5	urine	LC MS/MS	M5_urine_CAN300	24.0	hr	4.4618111504995164e-05				1.648404769577828e-05				mole	mg
