study	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	mean	median	min	max	mean_sd	mean_se	cv	comments	mean_unit	median_unit
Devineni2015d	study 2	12.0	CAN300_2	cumulative amount	canagliflozin	urine	LC MS/MS	canagliflozin_urine_CAN300_2	0.0	hr	0.0				0.0				mole	mg
Devineni2015d	study 2	12.0	CAN300_2	cumulative amount	canagliflozin	urine	LC MS/MS	canagliflozin_urine_CAN300_2	24.0	hr	4.110069783450839e-06				1.4645076239882299e-06				mole	mg
