study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	mean_sd	mean_se	comments	mean_unit	value_unit
Kinoshita2015		group 1	25.0	CAN200	concentration	canagliflozin 	plasma	LC MS/MS	canagliflozin_CAN200	0.0	hr		0.0	32.271938577388	7.259984652452318e-05	1.451996930490464e-05		mole/meter^3	ng/ml
Kinoshita2015		group 1	25.0	CAN200	concentration	canagliflozin 	plasma	LC MS/MS	canagliflozin_CAN200	0.5	hr		0.0011724783987036387	1015.15657948417	0.0011112459487562394	0.00022224918975124786		mole/meter^3	ng/ml
Kinoshita2015		group 1	25.0	CAN200	concentration	canagliflozin 	plasma	LC MS/MS	canagliflozin_CAN200	1.0	hr		0.003958795377998057	2683.15941074404	0.0020773143200210112	0.00041546286400420234		mole/meter^3	ng/ml
Kinoshita2015		group 1	25.0	CAN200	concentration	canagliflozin 	plasma	LC MS/MS	canagliflozin_CAN200	1.5	hr		0.003930653331024503	2308.24604434657	0.0012620408778637089	0.0002524081755727418		mole/meter^3	ng/ml
Kinoshita2015		group 1	25.0	CAN200	concentration	canagliflozin 	plasma	LC MS/MS	canagliflozin_CAN200	2.0	hr		0.003517230627203645	1843.97841164355	0.0006310342611553192	0.00012620685223106384		mole/meter^3	ng/ml
Kinoshita2015		group 1	25.0	CAN200	concentration	canagliflozin 	plasma	LC MS/MS	canagliflozin_CAN200	3.0	hr		0.0029361222372018226	1536.0076286724	0.0005193230511158603	0.00010386461022317208		mole/meter^3	ng/ml
Kinoshita2015		group 1	25.0	CAN200	concentration	canagliflozin 	plasma	LC MS/MS	canagliflozin_CAN200	4.0	hr		0.0024666531816774353	1297.53542761363	0.00045231844064973713	9.046368812994742e-05		mole/meter^3	ng/ml
Kinoshita2015		group 1	25.0	CAN200	concentration	canagliflozin 	plasma	LC MS/MS	canagliflozin_CAN200	6.0	hr		0.001611544091495685	855.36243566994	0.00031270292588030427	6.254058517606084e-05		mole/meter^3	ng/ml
Kinoshita2015		group 1	25.0	CAN200	concentration	canagliflozin 	plasma	LC MS/MS	canagliflozin_CAN200	8.0	hr		0.0011584350196637864	619.200464012031	0.00023453548774430742	4.690709754886149e-05		mole/meter^3	ng/ml
Kinoshita2015		group 1	25.0	CAN200	concentration	canagliflozin 	plasma	LC MS/MS	canagliflozin_CAN200	12.0	hr		0.0007045519033178792	400.058001504105	0.00019542965311876678	3.9085930623753355e-05		mole/meter^3	ng/ml
Kinoshita2015		group 1	25.0	CAN200	concentration	canagliflozin 	plasma	LC MS/MS	canagliflozin_CAN200	24.0	hr		0.000309009627770601	179.561351336734	9.493655964303355e-05	1.8987311928606713e-05		mole/meter^3	ng/ml
Kinoshita2015		group 1	25.0	CAN200	concentration	canagliflozin 	plasma	LC MS/MS	canagliflozin_CAN200	48.0	hr		8.750020341916571e-05	66.2052761707177	6.14370188546628e-05	1.228740377093256e-05		mole/meter^3	ng/ml
Kinoshita2015		group 1	25.0	CAN200	concentration	canagliflozin 	plasma	LC MS/MS	canagliflozin_CAN200	72.0	hr		1.1278934346957537e-05	39.758064912527	7.816190924661347e-05	1.5632381849322692e-05		mole/meter^3	ng/ml
