study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	sd	se	unit	comments
Devineni2015e	NA	study 1	22.0	CAN300, FED	concentration	canagliflozin 	plasma	LC MS/MS	canagliflozin_CAN300_fed	0.0	hr	NA	0.0	23.8910042664861	23.8910042664861	5.0935792240697815	ng/ml	.
Devineni2015e	NA	study 1	22.0	CAN300, FED	concentration	canagliflozin 	plasma	LC MS/MS	canagliflozin_CAN300_fed	0.5	hr	NA	319.950523126094	444.604626458549	124.65410333245495	26.57634412714568	ng/ml	NA
Devineni2015e	NA	study 1	22.0	CAN300, FED	concentration	canagliflozin 	plasma	LC MS/MS	canagliflozin_CAN300_fed	1.0	hr	NA	1353.54555336082	1639.21078909771	285.66523573689005	60.90403289699928	ng/ml	NA
Devineni2015e	NA	study 1	22.0	CAN300, FED	concentration	canagliflozin 	plasma	LC MS/MS	canagliflozin_CAN300_fed	1.5	hr	NA	2084.85516727497	2375.71398710233	290.8588198273601	62.011308745540596	ng/ml	NA
Devineni2015e	NA	study 1	22.0	CAN300, FED	concentration	canagliflozin 	plasma	LC MS/MS	canagliflozin_CAN300_fed	2.0	hr	NA	2079.66869812628	2361.17848445918	281.5097863328997	60.018088107289046	ng/ml	NA
Devineni2015e	NA	study 1	22.0	CAN300, FED	concentration	canagliflozin 	plasma	LC MS/MS	canagliflozin_CAN300_fed	3.0	hr	NA	2052.6749324323	2211.60850183797	158.9335694056699	33.88475085024295	ng/ml	NA
Devineni2015e	NA	study 1	22.0	CAN300, FED	concentration	canagliflozin 	plasma	LC MS/MS	canagliflozin_CAN300_fed	5.0	hr	NA	1862.60702462513	1975.83420805793	113.22718343280008	24.14011661880108	ng/ml	NA
Devineni2015e	NA	study 1	22.0	CAN300, FED	concentration	canagliflozin 	plasma	LC MS/MS	canagliflozin_CAN300_fed	6.0	hr	NA	1495.93138522634	1592.53838807544	96.60700284910013	20.596682212396644	ng/ml	NA
Devineni2015e	NA	study 1	22.0	CAN300, FED	concentration	canagliflozin 	plasma	LC MS/MS	canagliflozin_CAN300_fed	8.0	hr	NA	1084.60237123761	1140.69754242364	56.09517118603003	11.959530680952199	ng/ml	NA
Devineni2015e	NA	study 1	22.0	CAN300, FED	concentration	canagliflozin 	plasma	LC MS/MS	canagliflozin_CAN300_fed	12.0	hr	NA	645.255686751967	666.03164014608	20.775953394113003	4.429448146595668	ng/ml	NA
Devineni2015e	NA	study 1	22.0	CAN300, FED	concentration	canagliflozin 	plasma	LC MS/MS	canagliflozin_CAN300_fed	24.0	hr	NA	256.924428430315	278.738839917367	21.814411487051984	4.65084815591554	ng/ml	NA
Devineni2015e	NA	study 1	22.0	CAN300, FED	concentration	canagliflozin 	plasma	LC MS/MS	canagliflozin_CAN300_fed	36.0	hr	NA	118.939188053625	143.871237664604	24.932049610978993	5.3155308372743395	ng/ml	NA
Devineni2015e	NA	study 1	22.0	CAN300, FED	concentration	canagliflozin 	plasma	LC MS/MS	canagliflozin_CAN300_fed	48.0	hr	NA	65.0962193463246	90.0269753315274	24.930755985202794	5.315255035332158	ng/ml	NA
Devineni2015e	NA	study 1	22.0	CAN300, FED	concentration	canagliflozin 	plasma	LC MS/MS	canagliflozin_CAN300_fed	72.0	hr	NA	23.8913276729308	40.5115082566208	16.62018058369	3.5434344064023158	ng/ml	NA
Devineni2015e	NA	study 1	22.0	CAN300	concentration	canagliflozin 	plasma	LC MS/MS	canagliflozin_CAN300_fasted	0.0	hr	NA	0.0	23.8913276729304	23.8913276729304	5.093648174555381	ng/ml	NA
Devineni2015e	NA	study 1	22.0	CAN300	concentration	canagliflozin 	plasma	LC MS/MS	canagliflozin_CAN300_fasted	0.5	hr	NA	503.815495329849	619.120241761409	115.30474643156003	24.583054538410614	ng/ml	NA
Devineni2015e	NA	study 1	22.0	CAN300	concentration	canagliflozin 	plasma	LC MS/MS	canagliflozin_CAN300_fasted	1.0	hr	NA	1650.63770899737	1920.72057543061	270.08286643324004	57.58186059894343	ng/ml	NA
Devineni2015e	NA	study 1	22.0	CAN300	concentration	canagliflozin 	plasma	LC MS/MS	canagliflozin_CAN300_fasted	1.5	hr	NA	2181.46217012407	2415.18800748535	233.72583736128036	49.830515956239864	ng/ml	NA
Devineni2015e	NA	study 1	22.0	CAN300	concentration	canagliflozin 	plasma	LC MS/MS	canagliflozin_CAN300_fasted	2.0	hr	NA	2489.98706697628	2667.61902677729	177.63195980101	37.87126107722633	ng/ml	NA
Devineni2015e	NA	study 1	22.0	CAN300	concentration	canagliflozin 	plasma	LC MS/MS	canagliflozin_CAN300_fasted	3.0	hr	NA	2242.77194681947	2354.96034875288	112.18840193340975	23.918647658994107	ng/ml	NA
Devineni2015e	NA	study 1	22.0	CAN300	concentration	canagliflozin 	plasma	LC MS/MS	canagliflozin_CAN300_fasted	5.0	hr	NA	1916.60878589663	2018.40969624265	101.80091034601992	21.70402701142472	ng/ml	NA
Devineni2015e	NA	study 1	22.0	CAN300	concentration	canagliflozin 	plasma	LC MS/MS	canagliflozin_CAN300_fasted	5.0	hr	NA	1482.41234903791	1566.55365048797	84.14130145005993	17.93898574424614	ng/ml	NA
Devineni2015e	NA	study 1	22.0	CAN300	concentration	canagliflozin 	plasma	LC MS/MS	canagliflozin_CAN300_fasted	6.0	hr	NA	1177.02514150918	1232.0805609765	55.05541946732001	11.737854869691246	ng/ml	NA
Devineni2015e	NA	study 1	22.0	CAN300	concentration	canagliflozin 	plasma	LC MS/MS	canagliflozin_CAN300_fasted	8.0	hr	NA	857.109222872641	896.582596442766	39.47337357012498	8.415751522123264	ng/ml	NA
Devineni2015e	NA	study 1	22.0	CAN300	concentration	canagliflozin 	plasma	LC MS/MS	canagliflozin_CAN300_fasted	12.0	hr	NA	568.385855797594	598.510519279713	30.12466348211899	6.422599834359466	ng/ml	NA
Devineni2015e	NA	study 1	22.0	CAN300	concentration	canagliflozin 	plasma	LC MS/MS	canagliflozin_CAN300_fasted	24.0	hr	NA	225.760983448813	249.652957934632	23.89197448581902	5.093786075526582	ng/ml	NA
Devineni2015e	NA	study 1	22.0	CAN300	concentration	canagliflozin 	plasma	LC MS/MS	canagliflozin_CAN300_fasted	36.0	hr	NA	110.628612652113	134.521557357265	23.892944705152004	5.093992926983397	ng/ml	NA
Devineni2015e	NA	study 1	22.0	CAN300	concentration	canagliflozin 	plasma	LC MS/MS	canagliflozin_CAN300_fasted	48.0	hr	NA	59.9023118494083	82.7555048358431	22.8531929864348	4.872317115720911	ng/ml	NA
Devineni2015e	NA	study 1	22.0	CAN300	concentration	canagliflozin 	plasma	LC MS/MS	canagliflozin_CAN300_fasted	72.0	hr	NA	21.8131178612743	39.4724033507927	17.659285489518403	3.76497231669356	ng/ml	NA
