study	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	mean	median	min	max	mean_sd	mean_se	cv	comments	mean_unit	median_unit
Devineni2015b	all	9.0	14C_CAN10	recovery	total canagliflozin	urine	LC MS/MS	canagliflozin_14C_CAN10_recovery_urine_total	0.0	hr	0.0							total	count*mole/kilogram	percent
Devineni2015b	all	9.0	14C_CAN10	recovery	total canagliflozin	urine	LC MS/MS	canagliflozin_14C_CAN10_recovery_urine_total	24.0	hr	0.7761215518831633				0.19346798104913634			total	count*mole/kilogram	percent
