study	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	mean	median	min	max	mean_sd	mean_se	cv	comments	mean_unit	median_unit
Devineni2015b	all	9.0	14C_CAN10	cumulative amount	total canagliflozin	urine	LC MS/MS	canagliflozin_14C_CAN10_cumulative_amount_urine_total	0.0	hr	0.0							total	mole	mg
Devineni2015b	all	9.0	14C_CAN10	cumulative amount	total canagliflozin	urine	LC MS/MS	canagliflozin_14C_CAN10_cumulative_amount_urine_total	24.0	hr	7.761215518831634e-09				1.9346798104913634e-09			total	mole	mg
