study	group	count	intervention	measurement_type	substance	tissue	method	time	time_unit	mean	median	min	max	sd	se	cv	unit	comments
NA	NA	NA	NA	NA	NA	 	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
