study	name	time	time_end	time_unit	route	application	measurement_type	form	substance	value	unit	comments
Mamidi2014	14C_CAN100	0	NA	hr	oral	single dose	dosing	suspension	canagliflozin	100	mg/kg	NA
Mamidi2014	14C_CAN3	0	NA	hr	oral	single dose	dosing	suspension	canagliflozin	3	mg/kg	NA
Mamidi2014	14C_CAN4	0	NA	hr	oral	single dose	dosing	suspension	canagliflozin	4	mg/kg	NA
Mamidi2014	14C_CAN188	0	NA	hr	oral	single dose	dosing	suspension	canagliflozin	188	mg 	NA
