study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	mean_se	mean_sd	comments	mean_unit	value_unit
Sha2011		CAN400_BID	6.0	CAN400_BID	renal threshold 	glucose	urine	LC MS/MS	renal_threshold_CAN400_BID	24.0	hr		3.456019787439531	65.2834100689956	0.1676153185215913	0.41057200345197314		mole/meter^3	mg/dl
