study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	mean_se	mean_sd	comments	mean_unit	value_unit
Sha2011		CAN200	6.0	CAN200	cumulative amount	glucose	urine	LC MS/MS	cumulative_amount_CAN200	0.0	hr		0.0					g	g
Sha2011		CAN200	6.0	CAN200	cumulative amount	glucose	urine	LC MS/MS	cumulative_amount_CAN200	24.0	hr		48.6	52.2	3.6	8.81816307401944		g	g
