study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	mean_se	mean_sd	comments	mean_unit	value_unit
Sha2011		CAN0	15.0	CAN0	cumulative amount	glucose	urine	LC MS/MS	cumulative_amount_CAN0	0.0	hr		0.0					g	g
Sha2011		CAN0	15.0	CAN0	cumulative amount	glucose	urine	LC MS/MS	cumulative_amount_CAN0	24.0	hr		0.1	0.3	0.2	0.774596669241484		g	g
