study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	mean_se	mean_sd	comments	mean_unit	value_unit
Sha2011		CAN800	6.0	CAN800	cumulative amount	glucose	urine	LC MS/MS	cumulative_amount_CAN800	0.0	hr		0.0					g	g
Sha2011		CAN800	6.0	CAN800	cumulative amount	glucose	urine	LC MS/MS	cumulative_amount_CAN800	24.0	hr		65.5	70.6	5.09999999999999	12.4923976881942		g	g
