study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	mean_se	mean_sd	comments	mean_unit	value_unit
Sha2011		CAN400	6.0	CAN400	cumulative amount	glucose	urine	LC MS/MS	cumulative_amount_CAN400	0.0	hr		0.0					g	g
Sha2011		CAN400	6.0	CAN400	cumulative amount	glucose	urine	LC MS/MS	cumulative_amount_CAN400	24.0	hr		65.1	69.7	4.60000000000001	11.2676528168026		g	g
