study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	mean_se	mean_sd	comments	mean_unit	value_unit
Sha2011		CAN10	6.0	CAN10	cumulative amount	glucose	urine	LC MS/MS	cumulative_amount_CAN10	0.0	hr		0.0					g	g
Sha2011		CAN10	6.0	CAN10	cumulative amount	glucose	urine	LC MS/MS	cumulative_amount_CAN10	24.0	hr		8.0	8.6	0.6	1.46969384566991		g	g
