study	group	count	intervention	measurement_type	substance	tissue	method	time	time_unit	mean	median	min	max	sd	se	cv	unit	comments
Devineni2015	study 2	17.0	CAN300	cmax	canagliflozin	plasma	LC MS/MS	NA	NA	2614.0	NA	NA	NA	532.0	NA	NA	ng/ml	NA
Devineni2015	study 2	17.0	CAN300	auc_end	canagliflozin	plasma	LC MS/MS	24.0	hr	22560.0	NA	NA	NA	4175.0	NA	NA	ng/ml*hr	NA
Devineni2015	study 2	17.0	CAN300	tmax	canagliflozin	plasma	LC MS/MS	NA	NA	NA	1.5	1.0	6.0	NA	NA	NA	hr	NA
Devineni2015	study 2	17.0	CAN300, MET2000	cmax	canagliflozin	plasma	LC MS/MS	NA	NA	2747.0	NA	NA	NA	507.0	NA	NA	ng/ml	NA
Devineni2015	study 2	17.0	CAN300, MET2000	auc_end	canagliflozin	plasma	LC MS/MS	24.0	hr	24999.0	NA	NA	NA	5418.0	NA	NA	ng/ml*hr	NA
Devineni2015	study 2	17.0	CAN300, MET2000	tmax	canagliflozin	plasma	LC MS/MS	NA	NA	NA	2.0	1.0	5.0	NA	NA	NA	hr	NA
