study	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	mean	median	min	max	mean_sd	mean_se	cv	comments	mean_unit	median_unit
Iijima2015	CAN25	12.0	CAN25_d16	recovery	canagliflozin	plasma	LC MS/MS	canagliflozin_recovery_urine_CAN25_d16	24.0	hr	0.01347526984284101				0.0041168186665106925				count*mole/kilogram	percent
