study	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	mean	median	min	max	mean_sd	mean_se	cv	comments	mean_unit	median_unit
Iijima2015	CAN25	12.0	CAN25_d16	cumulative amount	canagliflozin	plasma	LC MS/MS	canagliflozin_urine_CAN25_d16	0.0	hr	0.0				0.0				mole	mg
Iijima2015	CAN25	12.0	CAN25_d16	cumulative amount	canagliflozin	plasma	LC MS/MS	canagliflozin_urine_CAN25_d16	24.0	hr	3.3688174607102526e-07				1.029204666627673e-07				mole	mg
