study	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	mean	median	min	max	mean_sd	mean_se	cv	comments	mean_unit	median_unit
Iijima2015	CAN400	13.0	CAN400_d1	cumulative amount	canagliflozin	plasma	LC MS/MS	canagliflozin_urine_CAN400_d1	0.0	hr	0.0				0.0				mole	mg
Iijima2015	CAN400	13.0	CAN400_d1	cumulative amount	canagliflozin	plasma	LC MS/MS	canagliflozin_urine_CAN400_d1	24.0	hr	3.4644266373915115e-06				8.728555424077315e-07				mole	mg
