study	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	mean	median	min	max	mean_sd	mean_se	cv	comments	mean_unit	median_unit
Iijima2015	CAN200	14.0	CAN200_d16	cumulative amount	canagliflozin	plasma	LC MS/MS	canagliflozin_urine_CAN200_d16	0.0	hr	0.0				0.0				mole	mg
Iijima2015	CAN200	14.0	CAN200_d16	cumulative amount	canagliflozin	plasma	LC MS/MS	canagliflozin_urine_CAN200_d16	24.0	hr	2.7625427991667377e-06				8.773547977809673e-07				mole	mg
