study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	mean_sd	mean_se	comments	mean_unit	value_unit
Iijima2015		CAN400	13.0	CAN400_d16	cumulative amount	glucose	urine	LC MS/MS	glucose_cumulative_amount_CAN400_d16	-16.0	day		0.0	1.81160470602748	1.81160470602748	0.5024487429579959		g	g
Iijima2015		CAN400	13.0	CAN400_d16	cumulative amount	glucose	urine	LC MS/MS	glucose_cumulative_amount_CAN400_d16	-15.0	day		110.080984631537	131.095677917752	21.014693286214992	5.828427244738231		g	g
Iijima2015		CAN400	13.0	CAN400_d16	cumulative amount	glucose	urine	LC MS/MS	glucose_cumulative_amount_CAN400_d16	-14.0	day		191.9924383236589	100.511248515874	91.48118980778492	25.372316968647866		g	g
Iijima2015		CAN400	13.0	CAN400_d16	cumulative amount	glucose	urine	LC MS/MS	glucose_cumulative_amount_CAN400_d16	-13.0	day		100.563712597926	120.363344795152	19.799632197226003	5.491429932494315		g	g
Iijima2015		CAN400	13.0	CAN400_d16	cumulative amount	glucose	urine	LC MS/MS	glucose_cumulative_amount_CAN400_d16	-12.0	day		96.2352868128629	111.78714939941	15.551862586547102	4.313310614212739		g	g
Iijima2015		CAN400	13.0	CAN400_d16	cumulative amount	glucose	urine	LC MS/MS	glucose_cumulative_amount_CAN400_d16	-11.0	day		95.0675361466663	113.910042711979	18.842506565312704	5.225971044577062		g	g
Iijima2015		CAN400	13.0	CAN400_d16	cumulative amount	glucose	urine	LC MS/MS	glucose_cumulative_amount_CAN400_d16	-10.0	day		84.4199909262114	102.888871756125	18.4688808299136	5.122345910206724		g	g
Iijima2015		CAN400	13.0	CAN400_d16	cumulative amount	glucose	urine	LC MS/MS	glucose_cumulative_amount_CAN400_d16	0.0	day		80.2257850820856	105.486253527207	25.260468445121404	7.005993401625026		g	g
Iijima2015		CAN400	13.0	CAN400_d16	cumulative amount	glucose	urine	LC MS/MS	glucose_cumulative_amount_CAN400_d16	1.0	day		160.43327758496298	109.443634064731	50.98964352023198	14.14198263306358		g	g
Iijima2015		CAN400	13.0	CAN400_d16	cumulative amount	glucose	urine	LC MS/MS	glucose_cumulative_amount_CAN400_d16	2.0	day		233.72751362857548	86.8067784065502	146.9207352220253	40.74848032860618		g	g
Iijima2015		CAN400	13.0	CAN400_d16	cumulative amount	glucose	urine	LC MS/MS	glucose_cumulative_amount_CAN400_d16	3.0	day		287.4689158607348	76.3960957858541	211.0728200748807	58.5410673566744		g	g
