study	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	mean	median	min	max	mean_sd	mean_se	cv	comments	mean_unit	median_unit
Devineni2013	CAN100	8.0	CAN100_d1	cumulative amount	canagliflozin	urine	LC MS/MS	canagliflozin_cumulative_amount_CAN100_d1	0.0	hr	0.0				0.0				mole	mg
Devineni2013	CAN100	8.0	CAN100_d1	cumulative amount	canagliflozin	urine	LC MS/MS	canagliflozin_cumulative_amount_CAN100_d1	24.0	hr	1.2372952276398258e-06				2.2496276866178648e-07				mole	mg
