study	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	mean	median	min	max	mean_sd	mean_se	cv	comments	mean_unit	median_unit
Devineni2013	CAN0	9.0	CAN0_d7	renal threshold	glucose	urine	LC MS/MS	glucose_renal_threshold_CAN0	-6.0	day	13.043960923623443				1.4986678507992892			placebo, baseline	mole/meter^3	mg/dl
Devineni2013	CAN0	9.0	CAN0_d7	renal threshold	glucose	urine	LC MS/MS	glucose_renal_threshold_CAN0	-5.0	day	13.543516873889873				1.4431616341030193			placebo	mole/meter^3	mg/dl
Devineni2013	CAN0	9.0	CAN0_d7	renal threshold	glucose	urine	LC MS/MS	glucose_renal_threshold_CAN0	1.0	day	13.043960923623443				1.7761989342806392			placebo	mole/meter^3	mg/dl
