study	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	mean	median	min	max	mean_sd	mean_se	cv	comments	mean_unit	median_unit
Devineni2015a	CAN50	9.0	CAN50_d1	cumulative amount	M5	urine	LC MS/MS	M5_cumulative_amount_CAN50_d1	0.0	hr	0.0				0.0				mole	mg
Devineni2015a	CAN50	9.0	CAN50_d1	cumulative amount	M5	urine	LC MS/MS	M5_cumulative_amount_CAN50_d1	48.0	hr	6.445375443119561e-06				3.1501772478246858e-06				mole	mg
