study	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	mean	median	min	max	mean_sd	mean_se	cv	comments	mean_unit	median_unit
Devineni2015a	CAN100	9.0	CAN100_d1	recovery	M5	urine	LC MS/MS	M5_CAN100_d1_recovery	0.0	hr	0.0				0.0				count*mole/kilogram	percent
Devineni2015a	CAN100	9.0	CAN100_d1	recovery	M5	urine	LC MS/MS	M5_CAN100_d1_recovery	48.0	hr	0.13229133097002901				0.029648727038349983				count*mole/kilogram	percent
