study	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	mean	median	min	max	mean_sd	mean_se	cv	comments	mean_unit	median_unit
Devineni2015a	CAN100	9.0	CAN100_d1	cumulative amount	M7	urine	LC MS/MS	M7_cumulative_amount_CAN100_d1	0.0	hr	0.0				0.0				mole	mg
Devineni2015a	CAN100	9.0	CAN100_d1	cumulative amount	M7	urine	LC MS/MS	M7_cumulative_amount_CAN100_d1	48.0	hr	2.835965194972607e-05				4.382855301321302e-06				mole	mg
