study	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	mean	median	min	max	mean_sd	mean_se	cv	comments	mean_unit	median_unit
Devineni2015a	CAN50	9.0	CAN50_d9	concentration	glucose	plasma	LC MS/MS	glucose__CAN50	-7.0	day	100.0				7.9				mg/dl	mg/dl
Devineni2015a	CAN50	9.0	CAN50_d9	concentration	glucose	plasma	LC MS/MS	glucose__CAN50	1.0	day	99.8				5.0				mg/dl	mg/dl
Devineni2015a	CAN50	9.0	CAN50_d9	concentration	glucose	plasma	LC MS/MS	glucose__CAN50	2.0	day	102.0				4.97				mg/dl	mg/dl
