study	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	mean	median	min	max	mean_sd	mean_se	cv	comments	mean_unit	median_unit
Devineni2015a	CAN50	9.0	CAN50_d9	cumulative amount	glucose	urine	LC MS/MS	glucose_cumulative_amount_CAN50	-7.0	day	34.5				10.3				g	g
Devineni2015a	CAN50	9.0	CAN50_d9	cumulative amount	glucose	urine	LC MS/MS	glucose_cumulative_amount_CAN50	1.0	day	28.9				9.9				g	g
Devineni2015a	CAN50	9.0	CAN50_d9	cumulative amount	glucose	urine	LC MS/MS	glucose_cumulative_amount_CAN50	2.0	day	35.5				7.01			only 7 subjects	g	g
