study	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	mean	median	min	max	mean_sd	mean_se	cv	comments	mean_unit	median_unit
Devineni2015a	CAN300	9.0	CAN300_d9	cumulative amount	canagliflozin	urine	LC MS/MS	canagliflozin_cumulative_amount_CAN300_d9	0.0	hr	0.0				0.0				mole	mg
Devineni2015a	CAN300	9.0	CAN300_d9	cumulative amount	canagliflozin	urine	LC MS/MS	canagliflozin_cumulative_amount_CAN300_d9	48.0	hr	6.006505923269698e-06				2.335113538709343e-06				mole	mg
