study	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	mean	median	min	max	mean_sd	mean_se	cv	comments	mean_unit	median_unit
Devineni2015a	CAN300	9.0	CAN300_d9	concentration	glucose	plasma	LC MS/MS	glucose__CAN300	-7.0	day	93.3				5.3				mg/dl	mg/dl
Devineni2015a	CAN300	9.0	CAN300_d9	concentration	glucose	plasma	LC MS/MS	glucose__CAN300	1.0	day	93.9				4.9				mg/dl	mg/dl
Devineni2015a	CAN300	9.0	CAN300_d9	concentration	glucose	plasma	LC MS/MS	glucose__CAN300	2.0	day	95.7				4.83				mg/dl	mg/dl
