study	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	mean	median	min	max	mean_sd	mean_se	cv	comments	mean_unit	median_unit
Devineni2015a	CAN100	9.0	CAN100_d1	cumulative amount	canagliflozin	urine	LC MS/MS	canagliflozin_cumulative_amount_CAN100_d1	0.0	hr	0.0				0.0				mole	mg
Devineni2015a	CAN100	9.0	CAN100_d1	cumulative amount	canagliflozin	urine	LC MS/MS	canagliflozin_cumulative_amount_CAN100_d1	48.0	hr	8.098659671824313e-07				2.9020197157370457e-07				mole	mg
