study	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	mean	median	min	max	mean_sd	mean_se	cv	comments	mean_unit	median_unit
Devineni2015a	CAN100	9.0	CAN100_d9	cumulative amount	glucose	urine	LC MS/MS	glucose_cumulative_amount_CAN100	-7.0	day	48.1				12.3				g	g
Devineni2015a	CAN100	9.0	CAN100_d9	cumulative amount	glucose	urine	LC MS/MS	glucose_cumulative_amount_CAN100	1.0	day	44.6				16.5				g	g
Devineni2015a	CAN100	9.0	CAN100_d9	cumulative amount	glucose	urine	LC MS/MS	glucose_cumulative_amount_CAN100	2.0	day	67.0				6.59			Only 7 subjects	g	g
