study	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	mean	median	min	max	mean_sd	mean_se	cv	comments	mean_unit	median_unit
Devineni2015a	CAN300	9.0	CAN300_d9	cumulative amount	M7	urine	LC MS/MS	M7_cumulative_amount_CAN300_d9	0.0	hr	0.0				0.0				mole	mg
Devineni2015a	CAN300	9.0	CAN300_d9	cumulative amount	M7	urine	LC MS/MS	M7_cumulative_amount_CAN300_d9	48.0	hr	0.00010441508217853692				1.8466000644537547e-05				mole	mg
