study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	sd	se	unit	comments
Devineni2015b	NA	all	9.0	CAN300	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_CAN300	0.5	hr	NA	384.155488358542	952.518105334733	568.362616976191	189.45420565873	ng/ml	.
Devineni2015b	NA	all	9.0	CAN300	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_CAN300	1.0	hr	NA	1653.14085565953	2822.9567558496	1169.81590019007	389.93863339669	ng/ml	NA
Devineni2015b	NA	all	9.0	CAN300	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_CAN300	1.5	hr	NA	1735.54796113675	2777.55055133421	1042.00259019746	347.334196732487	ng/ml	NA
Devineni2015b	NA	all	9.0	CAN300	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_CAN300	2.0	hr	NA	1735.54796113675	2520.0458978585	784.49793672175	261.499312240583	ng/ml	NA
Devineni2015b	NA	all	9.0	CAN300	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_CAN300	2.5	hr	NA	1735.54796113675	2323.79162999562	588.24366885887	196.081222952957	ng/ml	NA
Devineni2015b	NA	all	9.0	CAN300	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_CAN300	3.0	hr	NA	1680.16569297483	2074.44253352933	394.2768405545	131.425613518167	ng/ml	NA
Devineni2015b	NA	all	9.0	CAN300	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_CAN300	4.0	hr	NA	1383.07289555544	1707.6323207337	324.55942517826	108.18647505942	ng/ml	NA
Devineni2015b	NA	all	9.0	CAN300	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_CAN300	5.0	hr	NA	1049.84881064132	1338.93829616415	289.08948552283	96.3631618409434	ng/ml	NA
Devineni2015b	NA	all	9.0	CAN300	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_CAN300	6.0	hr	NA	784.090509360271	1016.34757088168	232.257061521409	77.4190205071363	ng/ml	NA
Devineni2015b	NA	all	9.0	CAN300	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_CAN300	8.0	hr	NA	624.84837955625	823.176488687034	198.328109130784	66.1093697102613	ng/ml	NA
Devineni2015b	NA	all	9.0	CAN300	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_CAN300	10.0	hr	NA	489.9376841992	635.063132731348	145.125448532148	48.375149510716	ng/ml	NA
Devineni2015b	NA	all	9.0	CAN300	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_CAN300	12.0	hr	NA	416.599083188711	531.315043627564	114.715960438853	38.2386534796177	ng/ml	NA
Devineni2015b	NA	all	9.0	CAN300	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_CAN300	16.0	hr	NA	243.962987892917	331.991344044541	88.028356151624	29.3427853838747	ng/ml	NA
Devineni2015b	NA	all	9.0	CAN300	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_CAN300	24.0	hr	NA	149.987939189296	197.594407166313	47.606467977017	15.8688226590057	ng/ml	NA
Devineni2015b	NA	all	9.0	CAN300	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_CAN300	48.0	hr	NA	37.1896880271324	49.7946975219253	12.6050094947929	4.20166983159763	ng/ml	NA
Devineni2015b	NA	all	9.0	CAN300	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_CAN300	72.0	hr	NA	12.3466545127249	17.9275576093497	5.5809030966248	1.86030103220827	ng/ml	NA
Devineni2015b	NA	all	5.0	14C_CAN10	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_unchanged_C14CAN10	1.9	hr	NA	0.578515987045583	0.787259992793743	0.20874400574816	0.0933531573496985	ng/ml	NA
Devineni2015b	NA	all	5.0	14C_CAN10	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_unchanged_C14CAN10	2.0	hr	NA	0.508132925521967	0.648053916551733	0.139920991029767	0.0625745694843393	ng/ml	NA
Devineni2015b	NA	all	5.0	14C_CAN10	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_unchanged_C14CAN10	2.1	hr	NA	0.411555150424163	0.56005523099161	0.148500080567447	0.0664112549626013	ng/ml	NA
Devineni2015b	NA	all	5.0	14C_CAN10	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_unchanged_C14CAN10	2.2	hr	NA	0.253023253272974	0.333333333333333	0.0803100800603597	0.0359157596586829	ng/ml	NA
Devineni2015b	NA	all	5.0	14C_CAN10	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_unchanged_C14CAN10	2.3	hr	NA	0.218665442702763	0.278877808227993	0.06021236552523	0.0269277884800958	ng/ml	NA
Devineni2015b	NA	all	5.0	14C_CAN10	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_unchanged_C14CAN10	2.5	hr	NA	0.150594226706879	0.195202052154946	0.044607825448067	0.0199492260060646	ng/ml	NA
Devineni2015b	NA	all	5.0	14C_CAN10	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_unchanged_C14CAN10	3.0	hr	NA	0.0956368413837257	0.120009816985406	0.0243729756016803	0.0108999260518602	ng/ml	NA
Devineni2015b	NA	all	5.0	14C_CAN10	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_unchanged_C14CAN10	4.0	hr	NA	0.0762138103332677	0.0867704206850283	0.0105566103517607	0.00472105967170296	ng/ml	NA
Devineni2015b	NA	all	5.0	14C_CAN10	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_unchanged_C14CAN10	5.0	hr	NA	0.0578515987045583	0.0800129781328247	0.0221613794282663	0.00991087017535379	ng/ml	NA
Devineni2015b	NA	all	5.0	14C_CAN10	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_unchanged_C14CAN10	6.0	hr	NA	0.045360889495563	0.0669415319144297	0.0215806424188667	0.00965115668934027	ng/ml	NA
Devineni2015b	NA	all	5.0	14C_CAN10	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_unchanged_C14CAN10	8.0	hr	NA	0.0349949603547107	0.0508132925521967	0.015818332197486	0.00707417321685047	ng/ml	NA
Devineni2015b	NA	all	5.0	14C_CAN10	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_unchanged_C14CAN10	10.0	hr	NA	0.0302430246996823	0.044631276538805	0.0143882518391227	0.00643462183793295	ng/ml	NA
Devineni2015b	NA	all	5.0	14C_CAN10	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_unchanged_C14CAN10	12.0	hr	NA	0.0253023253272974	0.0333333333333333	0.00803100800603596	0.00359157596586829	ng/ml	NA
Devineni2015b	NA	all	5.0	14C_CAN10	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_unchanged_C14CAN10	16.0	hr	NA	0.0132272723134366	0.0188973049764761	0.0056700326630395	0.0025357156938401	ng/ml	NA
Devineni2015b	NA	all	5.0	14C_CAN10	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_unchanged_C14CAN10	24.0	hr	NA	0.0065864802388771	0.00910958229550247	0.00252310205662537	0.00112836554255677	ng/ml	NA
Devineni2015b	NA	all	5.0	14C_CAN10	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_unchanged_C14CAN10	48.0	hr	NA	0.0011066378134818	0.00163312561399733	0.00052648780051553	0.000235452502255415	ng/ml	NA
Devineni2015b	NA	all	9.0	14C_CAN10	concentration	total canagliflozin	plasma	LC MS/MS	canagliflozin_total_C14CAN10	2.0	hr	NA	0.49995979729765	0.68035863352329	0.18039883622564	0.0601329454085467	ng/ml	NA
Devineni2015b	NA	all	9.0	14C_CAN10	concentration	total canagliflozin	plasma	LC MS/MS	canagliflozin_total_C14CAN10	2.1	hr	NA	0.367394175068337	0.52488219856142	0.157488023493083	0.0524960078310278	ng/ml	NA
Devineni2015b	NA	all	9.0	14C_CAN10	concentration	total canagliflozin	plasma	LC MS/MS	canagliflozin_total_C14CAN10	2.2	hr	NA	0.327971791229025	0.392013732122773	0.0640419408937483	0.0213473136312494	ng/ml	NA
Devineni2015b	NA	all	9.0	14C_CAN10	concentration	total canagliflozin	plasma	LC MS/MS	canagliflozin_total_C14CAN10	2.3	hr	NA	0.283436782965328	0.349949603547107	0.066512820581779	0.0221709401939263	ng/ml	NA
Devineni2015b	NA	all	9.0	14C_CAN10	concentration	total canagliflozin	plasma	LC MS/MS	canagliflozin_total_C14CAN10	2.5	hr	NA	0.237132686413692	0.283436782965328	0.046304096551636	0.0154346988505453	ng/ml	NA
Devineni2015b	NA	all	9.0	14C_CAN10	concentration	total canagliflozin	plasma	LC MS/MS	canagliflozin_total_C14CAN10	3.0	hr	NA	0.204932642289617	0.241009229813203	0.0360765875235863	0.0120255291745288	ng/ml	NA
Devineni2015b	NA	all	9.0	14C_CAN10	concentration	total canagliflozin	plasma	LC MS/MS	canagliflozin_total_C14CAN10	4.0	hr	NA	0.158101169797668	0.198393131538799	0.040291961741131	0.0134306539137103	ng/ml	NA
Devineni2015b	NA	all	9.0	14C_CAN10	concentration	total canagliflozin	plasma	LC MS/MS	canagliflozin_total_C14CAN10	5.0	hr	NA	0.116180239229459	0.148171974845415	0.0319917356159563	0.0106639118719854	ng/ml	NA
Devineni2015b	NA	all	9.0	14C_CAN10	concentration	total canagliflozin	plasma	LC MS/MS	canagliflozin_total_C14CAN10	6.0	hr	NA	0.09409855852832	0.120009816985406	0.025911258457086	0.008637086152362	ng/ml	NA
Devineni2015b	NA	all	9.0	14C_CAN10	concentration	total canagliflozin	plasma	LC MS/MS	canagliflozin_total_C14CAN10	8.0	hr	NA	0.059758525364499	0.0787259992793743	0.0189674739148753	0.00632249130495845	ng/ml	NA
Devineni2015b	NA	all	9.0	14C_CAN10	concentration	total canagliflozin	plasma	LC MS/MS	canagliflozin_total_C14CAN10	10.0	hr	NA	0.052488219856142	0.0702784876628723	0.0177902678067303	0.00593008926891011	ng/ml	NA
Devineni2015b	NA	all	9.0	14C_CAN10	concentration	total canagliflozin	plasma	LC MS/MS	canagliflozin_total_C14CAN10	12.0	hr	NA	0.044631276538805	0.059758525364499	0.015127248825694	0.00504241627523134	ng/ml	NA
Devineni2015b	NA	all	9.0	14C_CAN10	concentration	total canagliflozin	plasma	LC MS/MS	canagliflozin_total_C14CAN10	16.0	hr	NA	0.0253023253272974	0.0344320794945697	0.0091297541672723	0.00304325138909077	ng/ml	NA
Devineni2015b	NA	all	9.0	14C_CAN10	concentration	total canagliflozin	plasma	LC MS/MS	canagliflozin_total_C14CAN10	24.0	hr	NA	0.0192062300090518	0.0248953468795597	0.00568911687050794	0.00189637229016931	ng/ml	NA
Devineni2015b	NA	all	9.0	14C_CAN10	concentration	total canagliflozin	plasma	LC MS/MS	canagliflozin_total_C14CAN10	48.0	hr	NA	0.00269978667492306	0.0056005523099161	0.00290076563499304	0.000966921878331013	ng/ml	NA
