study	group	count	intervention	measurement_type	substance	tissue	method	time	time_unit	mean	median	min	max	sd	se	cv	unit	comments
Devineni2015b	all	5.0	CAN300	auc_inf	canagliflozin	plasma	LC MS/MS	NA	NA	16709.0	NA	NA	NA	NA	NA	NA	ng/ml*hr	NA
Devineni2015b	all	5.0	CAN300	auc_end	canagliflozin	plasma	LC MS/MS	70.25	hr	17028.0	NA	NA	NA	NA	NA	NA	ng/ml*hr	NA
Devineni2015b	all	5.0	14C_CAN10	auc_inf	canagliflozin	plasma	LC MS/MS	NA	NA	0.857866666666667	NA	NA	NA	NA	NA	NA	ng/ml*hr	NA
Devineni2015b	all	5.0	14C_CAN10	auc_end	canagliflozin	plasma	LC MS/MS	70.25	hr	0.877766666666667	NA	NA	NA	NA	NA	NA	ng/ml*hr	NA
