study	name	time	time_end	time_unit	route	application	measurement_type	form	substance	value	unit	comments
Kinoshita2015	CAN200	0	NA	hr	oral	single dose	dosing	tablet	canagliflozin	200	mg	NA
Kinoshita2015	TNL40	0	NA	hr	oral	single dose	dosing	tablet	teneligliptin	40	mg	NA
Kinoshita2015	CAN200_d9	S-8T1R9	NA	hr	oral	single dose	dosing	tablet	canagliflozin	200	mg	NA
Kinoshita2015	TNL40_d9	S-8T1R9	NA	hr	oral	single dose	dosing	tablet	teneligliptin	40	mg	NA
