study	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	mean	median	min	max	mean_sd	mean_se	cv	comments	mean_unit	median_unit
Sha2014	CAN30	18.0	CAN30_baseline	renal threshold	canagliflozin	urine	LC MS/MS	glucose_renal_threshold_CAN30	-16.0	day	14.4				1.5				mmol/l	mmol/l
Sha2014	CAN30	18.0	CAN30_d16	renal threshold	canagliflozin	urine	LC MS/MS	glucose_renal_threshold_CAN30	3.0	day	8.5				1.3				mmol/l	mmol/l
