study	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	mean	median	min	max	mean_sd	mean_se	cv	comments	mean_unit	median_unit
Sha2014	CAN400	18.0	CAN400_baseline	renal threshold	canagliflozin	urine	LC MS/MS	glucose_renal_threshold_CAN400	-16.0	day	14.0				1.8				mmol/l	mmol/l
Sha2014	CAN400	18.0	CAN400_d16	renal threshold	canagliflozin	urine	LC MS/MS	glucose_renal_threshold_CAN400	3.0	day	4.0				1.2				mmol/l	mmol/l
