study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	mean_sd	mean_se	comments	mean_unit	value_unit
Sha2014		PBO	19.0	placebo_d16	cumulative amount	glucose	plasma	LC MS/MS	glucose_cumulative_amount_PBO	-16.0	day	0.1					changes from baseline	g	g
Sha2014		PBO	19.0	placebo_d16	cumulative amount	glucose	plasma	LC MS/MS	glucose_cumulative_amount_PBO	-15.0	day	-2.93975903614449						g	g
Sha2014		PBO	19.0	placebo_d16	cumulative amount	glucose	plasma	LC MS/MS	glucose_cumulative_amount_PBO	-14.0	day	-2.69879518072269						g	g
Sha2014		PBO	19.0	placebo_d16	cumulative amount	glucose	plasma	LC MS/MS	glucose_cumulative_amount_PBO	-13.0	day	-3.22891566265047						g	g
Sha2014		PBO	19.0	placebo_d16	cumulative amount	glucose	plasma	LC MS/MS	glucose_cumulative_amount_PBO	-12.0	day	4.09638554216877						g	g
Sha2014		PBO	19.0	placebo_d16	cumulative amount	glucose	plasma	LC MS/MS	glucose_cumulative_amount_PBO	-11.0	day	3.42168674698803						g	g
Sha2014		PBO	19.0	placebo_d16	cumulative amount	glucose	plasma	LC MS/MS	glucose_cumulative_amount_PBO	-10.0	day	-0.240963855421568						g	g
Sha2014		PBO	19.0	placebo_d16	cumulative amount	glucose	plasma	LC MS/MS	glucose_cumulative_amount_PBO	-9.0	day	-1.68674698795166						g	g
Sha2014		PBO	19.0	placebo_d16	cumulative amount	glucose	plasma	LC MS/MS	glucose_cumulative_amount_PBO	-8.0	day	-3.61445783132512						g	g
Sha2014		PBO	19.0	placebo_d16	cumulative amount	glucose	plasma	LC MS/MS	glucose_cumulative_amount_PBO	-7.0	day	-6.98795180722879						g	g
Sha2014		PBO	19.0	placebo_d16	cumulative amount	glucose	plasma	LC MS/MS	glucose_cumulative_amount_PBO	-6.0	day	-8.24096385542156						g	g
Sha2014		PBO	19.0	placebo_d16	cumulative amount	glucose	plasma	LC MS/MS	glucose_cumulative_amount_PBO	-5.0	day	-9.39759036144573						g	g
Sha2014		PBO	19.0	placebo_d16	cumulative amount	glucose	plasma	LC MS/MS	glucose_cumulative_amount_PBO	-4.0	day	-1.39759036144567						g	g
Sha2014		PBO	19.0	placebo_d16	cumulative amount	glucose	plasma	LC MS/MS	glucose_cumulative_amount_PBO	-3.0	day	1.87951807228921						g	g
Sha2014		PBO	19.0	placebo_d16	cumulative amount	glucose	plasma	LC MS/MS	glucose_cumulative_amount_PBO	-2.0	day	5.92771084337351						g	g
Sha2014		PBO	19.0	placebo_d16	cumulative amount	glucose	plasma	LC MS/MS	glucose_cumulative_amount_PBO	-1.0	day	-1.8795180722891						g	g
Sha2014		PBO	19.0	placebo_d16	cumulative amount	glucose	plasma	LC MS/MS	glucose_cumulative_amount_PBO	0.0	day	-9.78313253012038						g	g
Sha2014		PBO	19.0	placebo_d16	cumulative amount	glucose	plasma	LC MS/MS	glucose_cumulative_amount_PBO	1.0	day	-9.30120481927701						g	g
Sha2014		PBO	19.0	placebo_d16	cumulative amount	glucose	plasma	LC MS/MS	glucose_cumulative_amount_PBO	2.0	day	-7.56626506024088						g	g
Sha2014		PBO	19.0	placebo_d16	cumulative amount	glucose	plasma	LC MS/MS	glucose_cumulative_amount_PBO	3.0	day	-1.97590361445776						g	g
