study	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	mean	median	min	max	mean_sd	mean_se	cv	comments	mean_unit	median_unit
Sha2014	CAN100	18.0	CAN100_baseline	renal threshold	canagliflozin	urine	LC MS/MS	glucose_renal_threshold_CAN100	-16.0	day	13.0				1.6				mmol/l	mmol/l
Sha2014	CAN100	18.0	CAN100_d16	renal threshold	canagliflozin	urine	LC MS/MS	glucose_renal_threshold_CAN100	3.0	day	5.6				1.4				mmol/l	mmol/l
