study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	mean_sd	mean_se	comments	mean_unit	value_unit
Chen2015		all	14.0	CAN300	concentration	M7	plasma	LC MS/MS	M7_CAN300	0.5	hr		0.00010033760274551063	121.360878625818	9.521650396705463e-05	2.5447681100794232e-05		mole/meter^3	ng/ml
Chen2015		all	14.0	CAN300	concentration	M7	plasma	LC MS/MS	M7_CAN300	1.0	hr		0.0014839185144502032	1401.81440602281	0.0007748865226474605	0.0002070971343839607		mole/meter^3	ng/ml
Chen2015		all	14.0	CAN300	concentration	M7	plasma	LC MS/MS	M7_CAN300	1.5	hr		0.0028920997869916853	2474.91295185422	0.0010958360039432485	0.0002928744913462214		mole/meter^3	ng/ml
Chen2015		all	14.0	CAN300	concentration	M7	plasma	LC MS/MS	M7_CAN300	2.0	hr		0.0033961019200694485	2766.05279491791	0.0010609602696145825	0.0002835535592769336		mole/meter^3	ng/ml
Chen2015		all	14.0	CAN300	concentration	M7	plasma	LC MS/MS	M7_CAN300	3.0	hr		0.0030764290593211247	2536.84177669938	0.001011295363333371	0.00027028005474475346		mole/meter^3	ng/ml
Chen2015		all	14.0	CAN300	concentration	M7	plasma	LC MS/MS	M7_CAN300	4.0	hr		0.002587692915345456	2056.17007379837	0.0007255041097888817	0.0001938991293947438		mole/meter^3	ng/ml
Chen2015		all	14.0	CAN300	concentration	M7	plasma	LC MS/MS	M7_CAN300	6.0	hr		0.0019962341669251854	1625.89027852884	0.0006236341516839671	0.00016667323787805834		mole/meter^3	ng/ml
Chen2015		all	14.0	CAN300	concentration	M7	plasma	LC MS/MS	M7_CAN300	8.0	hr		0.0013950071127274669	1150.33119702124	0.0004585719994562907	0.0001225585220809518		mole/meter^3	ng/ml
Chen2015		all	14.0	CAN300	concentration	M7	plasma	LC MS/MS	M7_CAN300	10.0	hr		0.0011879795920519594	967.584115035498	0.00037113113149863356	9.918896711668804e-05		mole/meter^3	ng/ml
Chen2015		all	14.0	CAN300	concentration	M7	plasma	LC MS/MS	M7_CAN300	12.0	hr		0.0009510599789603884	774.61812832877	0.00029711618657098457	7.940764101524492e-05		mole/meter^3	ng/ml
Chen2015		all	14.0	CAN300	concentration	M7	plasma	LC MS/MS	M7_CAN300	16.0	hr		0.0007804413760737834	590.227822942817	0.00017061860288660488	4.559973970083677e-05		mole/meter^3	ng/ml
Chen2015		all	14.0	CAN300	concentration	M7	plasma	LC MS/MS	M7_CAN300	24.0	hr		0.00048798299335305674	369.049038953906	0.00010668190989203836	2.851193972733548e-05		mole/meter^3	ng/ml
Chen2015		all	14.0	CAN300	concentration	M7	plasma	LC MS/MS	M7_CAN300	48.0	hr		0.00015463191740895392	137.323851323936	6.664402736052078e-05	1.7811365518418307e-05		mole/meter^3	ng/ml
Chen2015		all	14.0	CAN300	concentration	M7	plasma	LC MS/MS	M7_CAN300	72.0	hr		6.0454403800460355e-05	59.2664053130075	3.504415455114696e-05	9.365944267110474e-06		mole/meter^3	ng/ml
