study	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	mean	median	min	max	mean_sd	mean_se	cv	comments	mean_unit	median_unit
Chen2015	all	14.0	CAN300	cumulative amount	M5	urine	LC MS/MS	M5_cumulative_amount_CAN300	0.0	hr	0.0								mole	mg
Chen2015	all	14.0	CAN300	cumulative amount	M5	urine	LC MS/MS	M5_cumulative_amount_CAN300	24.0	hr	4.26844988720593e-05				1.1940058008378988e-05				mole	mg
