study	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	mean	median	min	max	mean_sd	mean_se	cv	comments	mean_unit	median_unit
Chen2015	all	14.0	CAN300	concentration	glucose	plasma	LC MS/MS	glucose_mpg_CAN300	24.0	hr	96.9				4.64				mg/dl	mg/dl
Chen2015	all	14.0	CAN300	concentration	glucose	plasma	LC MS/MS	glucose_mpg_CAN300	2.0	hr	15.5				10.0			concentration change absolute	mg/dl	mg/dl
Chen2015	all	14.0	CAN300	concentration	glucose	plasma	LC MS/MS	glucose_mpg_CAN300	4.0	hr	14.2				9.37			concentration change absolute	mg/dl	mg/dl
