study	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	mean	median	min	max	mean_sd	mean_se	cv	comments	mean_unit	median_unit
Chen2015	all	14.0	CAN300	recovery	canagliflozin	urine	LC MS/MS	canagliflozin_recovery_CAN300	0.0	hr	0.0								count*mole/kilogram	percent
Chen2015	all	14.0	CAN300	recovery	canagliflozin	urine	LC MS/MS	canagliflozin_recovery_CAN300	24.0	hr	0.010820709172631927				0.002699553223941438				count*mole/kilogram	percent
