study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	mean_sd	mean_se	comments	mean_unit	value_unit
Chen2015		all	14.0	CAN300	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_CAN300	0.5	hr		0.0027647620020084225	1725.4988997944	0.0011169680961977241	0.0002985222805663595		mole/meter^3	ng/ml
Chen2015		all	14.0	CAN300	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_CAN300	1.0	hr		0.008534869680730117	4605.88779406652	0.001826663022257209	0.00048819622788396423		mole/meter^3	ng/ml
Chen2015		all	14.0	CAN300	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_CAN300	1.5	hr		0.008852615058534683	4551.12189190097	0.0013857147546584166	0.0003703478462663784		mole/meter^3	ng/ml
Chen2015		all	14.0	CAN300	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_CAN300	2.0	hr		0.007293395657813137	3749.52852067908	0.0011416475140698463	0.00030511813243653803		mole/meter^3	ng/ml
Chen2015		all	14.0	CAN300	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_CAN300	3.0	hr		0.005324048346090372	2704.0124658066	0.0007589729619479976	0.00020284405638817303		mole/meter^3	ng/ml
Chen2015		all	14.0	CAN300	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_CAN300	4.0	hr		0.004440496725225638	2255.35709014714	0.0006332170279792719	0.0001692343692978345		mole/meter^3	ng/ml
Chen2015		all	14.0	CAN300	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_CAN300	6.0	hr		0.003051979935337219	1627.04994624891	0.0006082766712544373	0.00016256877858581635		mole/meter^3	ng/ml
Chen2015		all	14.0	CAN300	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_CAN300	8.0	hr		0.002339283649910375	1232.12857190216	0.00043254689891365484	0.00011560302138903126		mole/meter^3	ng/ml
Chen2015		all	14.0	CAN300	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_CAN300	10.0	hr		0.0019517581090854658	1053.23526396346	0.00041762910124900905	0.00011161607225857985		mole/meter^3	ng/ml
Chen2015		all	14.0	CAN300	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_CAN300	12.0	hr		0.0014779647488172088	817.127319541119	0.00036026749271433553	9.62855375235086e-05		mole/meter^3	ng/ml
Chen2015		all	14.0	CAN300	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_CAN300	16.0	hr		0.0010540872148510384	597.074408014129	0.0002891079043885174	7.726733757357363e-05		mole/meter^3	ng/ml
Chen2015		all	14.0	CAN300	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_CAN300	24.0	hr		0.0007437139723923081	436.864983508705	0.00023906958982273157	6.389403547951713e-05		mole/meter^3	ng/ml
Chen2015		all	14.0	CAN300	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_CAN300	48.0	hr		0.0002612228637724749	169.066477747337	0.00011911376544689754	3.183449288220297e-05		mole/meter^3	ng/ml
Chen2015		all	14.0	CAN300	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_CAN300	72.0	hr		0.00010872196264733419	75.6732471537926	6.151466928611417e-05	1.644048690923895e-05		mole/meter^3	ng/ml
