run	success	duration	cost	KI__RTG_E50	KI__RTG_base	KI__RTG_max_inhibition	KI__RTG_m_fpg	message	x	x0
62	True	97.18015480041504	255.74056124104573	1.5951968587424584e-05	9.001441235892058	0.6218096924082082	0.7198943841542893	`xtol` termination condition is satisfied.	[1.59519686e-05 9.00144124e+00 6.21809692e-01 7.19894384e-01]	[ 3.79259654 11.32475114  0.44721361  0.2855172 ]
32	True	132.2135934829712	255.76885279370333	1.605669567869908e-05	9.000281800769411	0.6219031871180135	0.7215595257620905	`xtol` termination condition is satisfied.	[1.60566957e-05 9.00028180e+00 6.21903187e-01 7.21559526e-01]	[ 1.62709733 13.06041557  0.96554744  1.34884062]
35	True	80.21675372123718	255.77323911497732	1.6804702168505533e-05	9.008436759367468	0.6241497098306604	0.728501655535523	`xtol` termination condition is satisfied.	[1.68047022e-05 9.00843676e+00 6.24149710e-01 7.28501656e-01]	[0.11481575 9.66446785 0.55781259 1.23704043]
10	True	89.7493326663971	255.7877196630307	1.5919378055684866e-05	9.002188238500164	0.6216815309532406	0.730993652064016	`xtol` termination condition is satisfied.	[1.59193781e-05 9.00218824e+00 6.21681531e-01 7.30993652e-01]	[2.61833961e-05 9.54332704e+00 8.55605543e-01 2.66764825e+00]
48	True	142.95623087882996	255.7942154795772	1.589324189918531e-05	9.00000000020033	0.6215212650906368	0.7137292106393481	`xtol` termination condition is satisfied.	[1.58932419e-05 9.00000000e+00 6.21521265e-01 7.13729211e-01]	[ 0.06135983 12.11963551  0.24880714  1.09750849]
4	True	85.62097930908203	255.79621805128843	1.5765440447910896e-05	9.000011509442253	0.6213000097892696	0.7311755834961317	`xtol` termination condition is satisfied.	[1.57654404e-05 9.00001151e+00 6.21300010e-01 7.31175583e-01]	[1.71724424e-04 9.75855817e+00 5.57497367e-01 2.17840488e-01]
3	True	106.00462770462036	255.80360036207495	1.580657966278731e-05	9.000000307890254	0.6212984469547929	0.7166485276614091	`xtol` termination condition is satisfied.	[1.58065797e-05 9.00000031e+00 6.21298447e-01 7.16648528e-01]	[9.07333097e-03 1.08245584e+01 7.63180710e-01 9.44586083e-01]
61	True	114.54269766807556	255.81073554968216	1.5828829147619915e-05	9.000000253808784	0.6213702196079443	0.7257492149893459	`xtol` termination condition is satisfied.	[1.58288291e-05 9.00000025e+00 6.21370220e-01 7.25749215e-01]	[1.00512606e-07 1.00060940e+01 8.93917528e-01 7.04204102e-01]
59	True	114.97045564651489	255.8122521284538	1.585092123818365e-05	9.000005253747178	0.6214620232228656	0.7254945992509454	`xtol` termination condition is satisfied.	[1.58509212e-05 9.00000525e+00 6.21462023e-01 7.25494599e-01]	[17.56573976 12.21268385  0.23612838  0.73825359]
1	True	163.01309490203857	255.81685044220862	1.5825826401292353e-05	9.000000417625982	0.6214277372376852	0.7277499836534539	`xtol` termination condition is satisfied.	[1.58258264e-05 9.00000042e+00 6.21427737e-01 7.27749984e-01]	[7.86308509e-07 1.26982850e+01 2.78828327e-01 3.80059823e-01]
5	True	109.69443464279175	255.81931558547907	1.580978759070137e-05	9.000000000075934	0.6213954365472317	0.727299766087546	`xtol` termination condition is satisfied.	[1.58097876e-05 9.00000000e+00 6.21395437e-01 7.27299766e-01]	[8.54523939e-04 1.15123733e+01 2.46263068e-01 4.95005098e-01]
58	True	105.54205799102783	255.8238176484881	1.5737907104771036e-05	9.000052904957787	0.6211384967447715	0.7255403439211292	`xtol` termination condition is satisfied.	[1.57379071e-05 9.00005290e+00 6.21138497e-01 7.25540344e-01]	[ 2.87157057 12.32457151  0.61628429  0.37688114]
34	True	130.637437582016	255.8277916663169	1.5814020078692196e-05	9.000005848758518	0.6213386784732412	0.7234324187421854	`xtol` termination condition is satisfied.	[1.58140201e-05 9.00000585e+00 6.21338678e-01 7.23432419e-01]	[1.67941963e-03 1.38092912e+01 8.05275066e-01 5.60223262e-01]
71	True	109.71775150299072	255.82907358610478	1.581070682494649e-05	9.000056082568316	0.6213529680048094	0.7259578939309635	`xtol` termination condition is satisfied.	[1.58107068e-05 9.00005608e+00 6.21352968e-01 7.25957894e-01]	[ 0.18974145 13.17626539  0.68858182  1.56393993]
60	True	118.16603946685791	255.84032841291602	1.5825335822837903e-05	9.00051509065341	0.6214562252682151	0.7243021358810231	`xtol` termination condition is satisfied.	[1.58253358e-05 9.00051509e+00 6.21456225e-01 7.24302136e-01]	[0.0148654  9.47177182 0.20308588 0.51935791]
27	True	140.6851773262024	255.85109653188672	1.58025599579285e-05	9.00000002443289	0.621342271202705	0.7262246190860276	`xtol` termination condition is satisfied.	[1.58025600e-05 9.00000002e+00 6.21342271e-01 7.26224619e-01]	[20.50139811 13.86981268  0.6003116   0.44901432]
89	True	104.08249497413635	255.85234091354167	1.5796089646261544e-05	9.000000011080257	0.621360151788642	0.7340327150320518	`xtol` termination condition is satisfied.	[1.57960896e-05 9.00000001e+00 6.21360152e-01 7.34032715e-01]	[ 1.14624103 13.91504367  0.22288034  2.67851191]
26	True	152.49305367469788	255.85702189890912	1.5729340737129912e-05	9.000155626206583	0.621114958498438	0.7167022120709685	`xtol` termination condition is satisfied.	[1.57293407e-05 9.00015563e+00 6.21114958e-01 7.16702212e-01]	[1.80162092e-06 1.19734184e+01 4.91802975e-01 2.78478549e+00]
39	True	144.13354086875916	255.86032241326222	1.5773429112609937e-05	9.00005139768557	0.6212580180056599	0.730775213617525	`xtol` termination condition is satisfied.	[1.57734291e-05 9.00005140e+00 6.21258018e-01 7.30775214e-01]	[1.72412637e-08 1.27707509e+01 5.13826891e-01 2.40295088e+00]
38	True	127.6779899597168	255.8610701228689	1.5711320584026582e-05	9.00177224512357	0.621289380692811	0.7269112369268773	`xtol` termination condition is satisfied.	[1.57113206e-05 9.00177225e+00 6.21289381e-01 7.26911237e-01]	[3.68069363e-05 9.29233910e+00 2.27082741e-01 3.54319344e-01]
93	True	131.9971740245819	255.8615292844309	1.5829145544261634e-05	9.000000757947959	0.6214375170717974	0.7280500321009847	`xtol` termination condition is satisfied.	[1.58291455e-05 9.00000076e+00 6.21437517e-01 7.28050032e-01]	[1.34432705e-08 9.59224117e+00 2.54564928e-01 4.10601309e-01]
7	True	96.42200207710266	255.86172060029307	1.5746652892847077e-05	9.000769312309636	0.6212936859816492	0.7296427061769942	`xtol` termination condition is satisfied.	[1.57466529e-05 9.00076931e+00 6.21293686e-01 7.29642706e-01]	[2.20768731e-06 9.07371110e+00 3.67171253e-01 2.29754683e+00]
25	True	134.24845027923584	255.86250337263996	1.5729326711502658e-05	9.000000245590556	0.6211232917125067	0.7264916467378693	`xtol` termination condition is satisfied.	[1.57293267e-05 9.00000025e+00 6.21123292e-01 7.26491647e-01]	[ 0.74096557 11.28410736  0.23824326  0.22871036]
63	True	120.59735202789307	255.86414549025864	1.579371211241251e-05	9.000000002702595	0.6211776895614181	0.7134033547648118	`xtol` termination condition is satisfied.	[1.57937121e-05 9.00000000e+00 6.21177690e-01 7.13403355e-01]	[1.63971918e-04 1.29981201e+01 4.43374172e-01 1.19835263e+00]
78	True	135.54629611968994	255.86987222343083	1.5769705991058546e-05	9.000084510985772	0.6213055925043457	0.7247798496589047	`xtol` termination condition is satisfied.	[1.57697060e-05 9.00008451e+00 6.21305593e-01 7.24779850e-01]	[1.22789331e-08 1.25314917e+01 5.37487587e-01 7.99176268e-01]
20	True	90.84328770637512	255.8727293333921	1.561265371374629e-05	9.000106885048114	0.6208219520268529	0.729551960124154	`xtol` termination condition is satisfied.	[1.56126537e-05 9.00010689e+00 6.20821952e-01 7.29551960e-01]	[ 0.11760531 11.17507813  0.21619881  0.33847797]
56	True	121.11484932899475	255.87741066136928	1.5734629269721033e-05	9.000006366411185	0.621159932598474	0.7271406063647297	`xtol` termination condition is satisfied.	[1.57346293e-05 9.00000637e+00 6.21159933e-01 7.27140606e-01]	[9.36381530e-08 1.29863070e+01 8.37207794e-01 2.95212927e+00]
17	True	126.97022938728333	255.87797274869789	1.576489298084383e-05	9.001405589901891	0.621311123973585	0.7222594600202703	`xtol` termination condition is satisfied.	[1.57648930e-05 9.00140559e+00 6.21311124e-01 7.22259460e-01]	[2.02286377e-03 1.29888455e+01 6.00576258e-01 8.60794863e-01]
8	True	143.5820734500885	255.87920397400148	1.5796339524325134e-05	9.000028943030888	0.6212942025753891	0.7218699406029856	`xtol` termination condition is satisfied.	[1.57963395e-05 9.00002894e+00 6.21294203e-01 7.21869941e-01]	[1.45050403e-05 1.32184352e+01 4.69998683e-01 2.65028406e-01]
45	True	121.31502175331116	255.8797238415883	1.5863711971544648e-05	9.000001035466319	0.6214546667733609	0.727291165464734	`xtol` termination condition is satisfied.	[1.58637120e-05 9.00000104e+00 6.21454667e-01 7.27291165e-01]	[2.04616216e-08 1.13032639e+01 7.92304364e-01 2.34246835e-01]
9	True	82.06017065048218	255.8845325885759	1.5498624190484083e-05	9.00001562204236	0.6203569715565277	0.7211270159966241	`xtol` termination condition is satisfied.	[1.54986242e-05 9.00001562e+00 6.20356972e-01 7.21127016e-01]	[ 0.08864007 11.96755147  0.67187355  1.95196334]
65	True	102.76048827171326	255.88599831019678	1.579845012446514e-05	9.00000000004902	0.6212230333371549	0.7244616876685133	`xtol` termination condition is satisfied.	[1.57984501e-05 9.00000000e+00 6.21223033e-01 7.24461688e-01]	[ 7.53000068 10.60455891  0.27600362  2.97510806]
81	True	96.94023132324219	255.8866388811712	1.5910339336854828e-05	9.000098800780087	0.6215267875442293	0.7318988495097852	`xtol` termination condition is satisfied.	[1.59103393e-05 9.00009880e+00 6.21526788e-01 7.31898850e-01]	[0.13281012 9.31882187 0.64865168 0.59327154]
14	True	141.4362964630127	255.8868857345487	1.5783023558068505e-05	9.000064809494404	0.6212848825188982	0.7311017885577651	`xtol` termination condition is satisfied.	[1.57830236e-05 9.00006481e+00 6.21284883e-01 7.31101789e-01]	[5.70279549e-06 1.17668696e+01 4.58682732e-01 2.83938759e-01]
96	True	88.07368326187134	255.88691535364435	1.5664162199822273e-05	9.000000053667497	0.620989548326588	0.7257595137461554	`xtol` termination condition is satisfied.	[1.56641622e-05 9.00000005e+00 6.20989548e-01 7.25759514e-01]	[6.79857876e-05 9.09766095e+00 4.31310010e-01 2.13634357e+00]
90	True	133.72275161743164	255.88707687399415	1.57526516637041e-05	9.000000733293655	0.6211121398434786	0.7206614520960065	`xtol` termination condition is satisfied.	[1.57526517e-05 9.00000073e+00 6.21112140e-01 7.20661452e-01]	[ 0.9069392  12.89485342  0.56929369  0.21716288]
87	True	135.81635808944702	255.88949511196574	1.5813450574205417e-05	9.000507365907414	0.621364870015185	0.7229010507475077	`xtol` termination condition is satisfied.	[1.58134506e-05 9.00050737e+00 6.21364870e-01 7.22901051e-01]	[1.39557252e-07 9.81432768e+00 2.87025464e-01 4.11269802e-01]
42	True	96.05103397369385	255.88966191678335	1.581606382051123e-05	9.000000069187502	0.6213833518350012	0.7279500141809405	`xtol` termination condition is satisfied.	[1.58160638e-05 9.00000007e+00 6.21383352e-01 7.27950014e-01]	[5.19307256e-07 1.07040417e+01 9.11366929e-01 1.36514386e+00]
91	True	118.12655115127563	255.8899356871667	1.572161010711914e-05	9.000018937186809	0.6210535434625832	0.7244896952208134	`xtol` termination condition is satisfied.	[1.57216101e-05 9.00001894e+00 6.21053543e-01 7.24489695e-01]	[1.59257332e-07 1.25329587e+01 5.14925779e-01 2.71030917e-01]
85	True	144.35557889938354	255.891111554941	1.5811557826936222e-05	9.000099491062429	0.6213142143460555	0.7284816211349677	`xtol` termination condition is satisfied.	[1.58115578e-05 9.00009949e+00 6.21314214e-01 7.28481621e-01]	[3.30230288e-04 1.10127963e+01 4.80031553e-01 2.37028179e-01]
41	True	104.52113461494446	255.89169017263552	1.5859751967578105e-05	9.000000889496148	0.6215748421845121	0.7277716534106757	`xtol` termination condition is satisfied.	[1.58597520e-05 9.00000089e+00 6.21574842e-01 7.27771653e-01]	[9.15511437 9.16477837 0.20656911 2.71011882]
79	True	107.62241911888123	255.8941346942765	1.5627148004322514e-05	9.00017646512698	0.6208617294441667	0.7241209815345933	`xtol` termination condition is satisfied.	[1.56271480e-05 9.00017647e+00 6.20861729e-01 7.24120982e-01]	[0.72058552 9.6367923  0.20717429 0.46720002]
37	True	115.53856945037842	255.8952405366579	1.5698586432808145e-05	9.000055989885986	0.6210438622046582	0.7204161590601894	`xtol` termination condition is satisfied.	[1.56985864e-05 9.00005599e+00 6.21043862e-01 7.20416159e-01]	[1.15730379e-07 1.21302388e+01 4.11767578e-01 2.12531927e-01]
0	True	118.05255079269409	255.89839486932885	1.5824635795732387e-05	9.000302861354777	0.6213984649790627	0.7190455304611311	`xtol` termination condition is satisfied.	[1.58246358e-05 9.00030286e+00 6.21398465e-01 7.19045530e-01]	[0.74093191 9.89016581 0.22990581 0.70024274]
36	True	105.36517119407654	255.898406907406	1.580920658916026e-05	9.000000023430461	0.6214453775597675	0.7310767419431734	`xtol` termination condition is satisfied.	[1.58092066e-05 9.00000002e+00 6.21445378e-01 7.31076742e-01]	[ 0.02420268 10.17212406  0.24983708  0.27823748]
98	True	124.70241165161133	255.89843995992558	1.5701645619890954e-05	9.00000005119348	0.6211280936759059	0.7268201231988161	`xtol` termination condition is satisfied.	[1.57016456e-05 9.00000005e+00 6.21128094e-01 7.26820123e-01]	[4.17468452e-03 1.05159188e+01 6.17073803e-01 6.18506777e-01]
68	True	76.85023713111877	255.89872037415591	1.5955499158516836e-05	9.000222460669917	0.6216444030950764	0.7169029402833841	`xtol` termination condition is satisfied.	[1.59554992e-05 9.00022246e+00 6.21644403e-01 7.16902940e-01]	[6.76796043e-05 9.14443846e+00 6.11853072e-01 4.35277177e-01]
52	True	105.62658047676086	255.90462773574927	1.5724520585570336e-05	9.000507960093637	0.6210925248796348	0.7181181359610415	`xtol` termination condition is satisfied.	[1.57245206e-05 9.00050796e+00 6.21092525e-01 7.18118136e-01]	[4.97846397e-03 1.10110742e+01 3.40367094e-01 2.65352927e-01]
51	True	140.25053715705872	255.9086035774162	1.583306494540505e-05	9.000000730644492	0.6215624302582257	0.7279127576213605	`xtol` termination condition is satisfied.	[1.58330649e-05 9.00000073e+00 6.21562430e-01 7.27912758e-01]	[3.22364366e-04 1.12281958e+01 2.14228898e-01 9.57670785e-01]
97	True	104.73880934715271	255.91380496570025	1.5806578455435198e-05	9.00000090643454	0.6213767243346758	0.7322244668714792	`xtol` termination condition is satisfied.	[1.58065785e-05 9.00000091e+00 6.21376724e-01 7.32224467e-01]	[ 7.44622234 11.96244163  0.36821675  0.91312311]
40	True	118.59058547019958	255.91750137867055	1.575983743149028e-05	9.000007377349984	0.6213475801012985	0.7373080629976764	`xtol` termination condition is satisfied.	[1.57598374e-05 9.00000738e+00 6.21347580e-01 7.37308063e-01]	[3.77543816e-04 1.10214306e+01 5.78087423e-01 2.67681803e-01]
95	True	112.0356798171997	255.92367282785494	1.584760598681533e-05	9.000012776576055	0.621452395906141	0.7255669373818394	`xtol` termination condition is satisfied.	[1.58476060e-05 9.00001278e+00 6.21452396e-01 7.25566937e-01]	[5.91989271e-06 1.34430310e+01 8.38189659e-01 1.20239245e+00]
29	True	115.7546739578247	255.92472965877838	1.5716139514344962e-05	9.00575797810386	0.6214507478345477	0.7237995654914068	`xtol` termination condition is satisfied.	[1.57161395e-05 9.00575798e+00 6.21450748e-01 7.23799565e-01]	[8.13581445e-07 9.96368988e+00 3.98539658e-01 1.20464943e+00]
55	True	104.94843888282776	255.93195617014393	1.5733864697518513e-05	9.000133896913763	0.6211059397346768	0.7176653731465871	`xtol` termination condition is satisfied.	[1.57338647e-05 9.00013390e+00 6.21105940e-01 7.17665373e-01]	[1.94448554e-08 9.77448903e+00 6.54457003e-01 5.18061421e-01]
70	True	89.36775946617126	255.9321018379553	1.5699599566185792e-05	9.000009797342395	0.6210097061549326	0.7252631295976636	`xtol` termination condition is satisfied.	[1.56995996e-05 9.00000980e+00 6.21009706e-01 7.25263130e-01]	[1.95717623e-04 1.02775805e+01 8.42659553e-01 1.89571573e+00]
2	True	113.63536500930786	255.9347764462413	1.5703642381935143e-05	9.000000225816782	0.6210112172489493	0.7262300464470737	`xtol` termination condition is satisfied.	[1.57036424e-05 9.00000023e+00 6.21011217e-01 7.26230046e-01]	[1.78747223e-08 1.06533775e+01 3.87882949e-01 1.49459439e+00]
47	True	105.42949652671814	255.93715960831753	1.5688867290819606e-05	9.000118045248641	0.62103685357142	0.729360720405387	`xtol` termination condition is satisfied.	[1.56888673e-05 9.00011805e+00 6.21036854e-01 7.29360720e-01]	[ 0.04729723 12.70763027  0.40291824  1.79582288]
46	True	95.21142268180847	255.93869143573883	1.5667498514800784e-05	9.000017567027314	0.6210129161629895	0.7291738712524325	`xtol` termination condition is satisfied.	[1.56674985e-05 9.00001757e+00 6.21012916e-01 7.29173871e-01]	[2.49918556e-06 9.41864949e+00 6.80597976e-01 8.99356925e-01]
86	True	113.7928454875946	255.9400767248299	1.5577835595838226e-05	9.001301589863347	0.620852843519595	0.7248478048979431	`xtol` termination condition is satisfied.	[1.55778356e-05 9.00130159e+00 6.20852844e-01 7.24847805e-01]	[3.90755247e-08 1.23972444e+01 3.44072554e-01 2.81711495e-01]
76	True	114.02734804153442	255.94591179083787	1.5711899273229286e-05	9.00001793248499	0.6210501191659475	0.7189282217774614	`xtol` termination condition is satisfied.	[1.57118993e-05 9.00001793e+00 6.21050119e-01 7.18928222e-01]	[1.34513539e-02 1.38959283e+01 3.50168513e-01 1.29607753e+00]
83	True	77.21504473686218	255.95194670464872	1.569663612495237e-05	9.000031495449008	0.621280465867217	0.7327515527876144	`xtol` termination condition is satisfied.	[1.56966361e-05 9.00003150e+00 6.21280466e-01 7.32751553e-01]	[ 0.03887977 12.93448904  0.76081206  0.93397854]
92	True	98.2083044052124	255.9555887448876	1.5677225436202027e-05	9.002969912757147	0.621235166638284	0.7293066998596259	`xtol` termination condition is satisfied.	[1.56772254e-05 9.00296991e+00 6.21235167e-01 7.29306700e-01]	[ 0.01353401 11.006288    0.31426446  2.45209801]
49	True	88.70803380012512	255.95731486304334	1.56986112204447e-05	9.000000131911404	0.6209841838486128	0.7192697506301292	`xtol` termination condition is satisfied.	[1.56986112e-05 9.00000013e+00 6.20984184e-01 7.19269751e-01]	[ 1.48405458 10.0347961   0.28409281  0.76819582]
23	True	124.47110795974731	255.9592371537887	1.5707442109443145e-05	9.000869147914496	0.6211275096506179	0.7141954957679646	`xtol` termination condition is satisfied.	[1.57074421e-05 9.00086915e+00 6.21127510e-01 7.14195496e-01]	[5.63992559e-05 1.05118331e+01 3.74217932e-01 4.57800331e-01]
22	True	95.44569134712219	255.96215325401596	1.5683112668661776e-05	9.000000226993208	0.6209972800274589	0.7314016415417544	`xtol` termination condition is satisfied.	[1.56831127e-05 9.00000023e+00 6.20997280e-01 7.31401642e-01]	[3.99651445e-08 9.02717568e+00 9.23803626e-01 9.58766787e-01]
43	True	115.52251052856445	255.96313061218945	1.5707062083423062e-05	9.000000284377801	0.6210700176339361	0.7141362007215043	`xtol` termination condition is satisfied.	[1.57070621e-05 9.00000028e+00 6.21070018e-01 7.14136201e-01]	[1.68900957e-05 1.35403828e+01 3.27627763e-01 3.43867228e-01]
69	True	139.03998374938965	255.96313478182415	1.575741166678564e-05	9.000016662704365	0.6212733674134551	0.7324036181576066	`xtol` termination condition is satisfied.	[1.57574117e-05 9.00001666e+00 6.21273367e-01 7.32403618e-01]	[2.72016715e-06 1.18030056e+01 7.86131492e-01 8.67199349e-01]
82	True	103.71413445472717	255.9633785628432	1.5735564106220338e-05	9.000000432151403	0.6211961789127407	0.7257070652948212	`xtol` termination condition is satisfied.	[1.57355641e-05 9.00000043e+00 6.21196179e-01 7.25707065e-01]	[9.91574066e-06 1.19271667e+01 9.37083966e-01 4.82658176e-01]
80	True	113.65941405296326	255.96580046993455	1.5709397992621506e-05	9.000000009011874	0.6211420001214586	0.734439277749427	`xtol` termination condition is satisfied.	[1.57093980e-05 9.00000001e+00 6.21142000e-01 7.34439278e-01]	[1.35599629e-03 1.14881108e+01 2.47835710e-01 2.27564980e+00]
24	True	80.57305932044983	255.96671683749145	1.547433657010928e-05	9.000071483516663	0.6207941920336981	0.7301400739809487	`xtol` termination condition is satisfied.	[1.54743366e-05 9.00007148e+00 6.20794192e-01 7.30140074e-01]	[ 0.05115754 13.07990849  0.80283833  0.66308741]
16	True	103.64743661880493	255.96904670855014	1.56083065480831e-05	9.000000010978443	0.6207861384129786	0.7305122955868883	`xtol` termination condition is satisfied.	[1.56083065e-05 9.00000001e+00 6.20786138e-01 7.30512296e-01]	[ 0.01775856 12.29137287  0.43427248  1.1302868 ]
44	True	126.57168865203857	255.97085218539326	1.569009256029971e-05	9.000072228937848	0.6211508492255413	0.7258148599857569	`xtol` termination condition is satisfied.	[1.56900926e-05 9.00007223e+00 6.21150849e-01 7.25814860e-01]	[1.11031650e-03 1.31691904e+01 4.53154517e-01 5.30294340e-01]
30	True	79.08449959754944	255.97700162863768	1.5459560886594567e-05	9.000191484528168	0.6204104022313033	0.7245291352565146	`xtol` termination condition is satisfied.	[1.54595609e-05 9.00019148e+00 6.20410402e-01 7.24529135e-01]	[2.52619223e-06 1.04701367e+01 6.77298107e-01 2.04820787e+00]
77	True	109.02171874046326	255.97719343967162	1.578454681505046e-05	9.000000006340414	0.621243861593264	0.7229457853211203	`xtol` termination condition is satisfied.	[1.57845468e-05 9.00000001e+00 6.21243862e-01 7.22945785e-01]	[1.41498348e-03 1.09681207e+01 4.67842888e-01 2.45291718e+00]
19	True	87.47400879859924	255.97899482398327	1.5670835767901545e-05	9.000288700228225	0.6209616359163195	0.7212051302446805	`xtol` termination condition is satisfied.	[1.56708358e-05 9.00028870e+00 6.20961636e-01 7.21205130e-01]	[6.14514715e-04 9.28333631e+00 2.92761044e-01 2.27255464e-01]
72	True	125.4988625049591	255.98277668610353	1.5698285237660068e-05	9.000250944031896	0.6211925191617991	0.7349851228059584	`xtol` termination condition is satisfied.	[1.56982852e-05 9.00025094e+00 6.21192519e-01 7.34985123e-01]	[3.60980986e-06 1.21661624e+01 8.94782945e-01 4.20348145e-01]
64	True	85.95100092887878	255.98603026475067	1.5673264844111103e-05	9.000000497849692	0.6208680839373002	0.7203776083557415	`xtol` termination condition is satisfied.	[1.56732648e-05 9.00000050e+00 6.20868084e-01 7.20377608e-01]	[ 0.15198419 12.63370631  0.34689288  1.41024913]
57	True	96.18190169334412	255.9882312399809	1.5736018256750363e-05	9.000026827369664	0.6212389108626437	0.7337342688819408	`xtol` termination condition is satisfied.	[1.57360183e-05 9.00002683e+00 6.21238911e-01 7.33734269e-01]	[ 0.02226608 13.64376055  0.44770575  1.16667219]
28	True	111.22462153434753	255.9888571909612	1.5817555405964266e-05	9.000000000020917	0.621395925855022	0.7278251921934853	`xtol` termination condition is satisfied.	[1.58175554e-05 9.00000000e+00 6.21395926e-01 7.27825192e-01]	[2.60871081e-03 9.61401611e+00 2.82378257e-01 1.82039316e+00]
15	True	107.98518657684326	255.98944214551423	1.5491431589991184e-05	9.001307261383054	0.6206246386889898	0.7295029863314836	`xtol` termination condition is satisfied.	[1.54914316e-05 9.00130726e+00 6.20624639e-01 7.29502986e-01]	[7.17011812e-08 1.08487492e+01 2.14732126e-01 3.61985321e-01]
84	True	107.08988928794861	255.99354362746044	1.5717486955218514e-05	9.000000218304711	0.6211745868339453	0.7271870463240427	`xtol` termination condition is satisfied.	[1.57174870e-05 9.00000022e+00 6.21174587e-01 7.27187046e-01]	[5.07266792e-06 1.01843340e+01 5.50442657e-01 1.68607849e+00]
75	True	128.873530626297	255.99684145233087	1.583123418946715e-05	9.000003686222863	0.6214111250856179	0.7234999796099627	`xtol` termination condition is satisfied.	[1.58312342e-05 9.00000369e+00 6.21411125e-01 7.23499980e-01]	[1.71358671e-05 1.14239034e+01 4.04892132e-01 2.96367303e-01]
94	True	87.2851014137268	255.99821769943185	1.540502905729426e-05	9.00079925552304	0.6202417173108022	0.7241291108425463	`xtol` termination condition is satisfied.	[1.54050291e-05 9.00079926e+00 6.20241717e-01 7.24129111e-01]	[ 0.07376034 11.26438607  0.2165492   0.55276658]
74	True	106.22674798965454	256.0001049018204	1.5643277614423944e-05	9.000070613202524	0.6207551737482602	0.7263722201975632	`xtol` termination condition is satisfied.	[1.56432776e-05 9.00007061e+00 6.20755174e-01 7.26372220e-01]	[1.14086558e-07 9.08227821e+00 2.57525956e-01 2.29588540e-01]
66	True	111.26435136795044	256.0030572693385	1.570533520751627e-05	9.003357054090003	0.6212100187030009	0.7226689866232632	`xtol` termination condition is satisfied.	[1.57053352e-05 9.00335705e+00 6.21210019e-01 7.22668987e-01]	[3.46026273e-08 1.09911735e+01 6.63898238e-01 2.11032848e-01]
