study	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	mean	median	min	max	mean_sd	mean_se	cv	comments	mean_unit	median_unit
Devineni2014	all	28.0	CAN300, HCTZ25	renal threshold	canagliflozin	urine	LC MS/MS	glucose_renal_threshold_CAN300_HCTZ25	24.0	hr	3.48								mmol/l	mmol/l
